1.88745e-09 53.1583 453.382
5.51111e-09 176.67 1491.28
5.70324e-09 298.8 2516.68
1.52866e-09 386.333 3249.42
-1.4025e-09 423.235 3552.35
-6.8033e-10 404.489 3389.33
8.85308e-10 356.199 2985.76
1.80509e-09 301.928 2541.09
3.90114e-09 255.952 2161.74
6.94008e-09 230.233 1941.76
6.54619e-09 230.494 1936.77
1.47426e-09 246.465 2068.74
-3.3437e-09 264.832 2226.47
-3.23746e-09 278.107 2342.11
1.32908e-09 282.844 2383.66
7.35719e-09 281.745 2371.86
1.19932e-08 283.728 2384.43
1.22327e-08 293.559 2466.27
7.13771e-09 307.618 2586.62
1.10359e-09 318.401 2678.41
9.64064e-10 320.031 2689.65
8.36752e-09 310.849 2609.33
1.70978e-08 293.787 2466.58
1.93106e-08 273.875 2303.63
1.32109e-08 256.829 2164.43
3.5302e-09 248.376 2093.78
-4.24004e-09 251.887 2120.62
-8.06921e-09 265.588 2233.08
-8.18369e-09 283.053 2379.39
-4.35222e-09 297.07 2498.55
3.7339e-09 303.95 2557.4
1.4123e-08 304.618 2562.05
2.26055e-08 302.253 2539.82
2.56627e-08 299.221 2512.93
2.29534e-08 296.059 2487.29
1.69005e-08 292.127 2456.45
1.05138e-08 286.673 2411.96
5.62954e-09 279.481 2351.45
2.35383e-09 271.382 2283.2
-4.78735e-10 264.504 2226.11
-4.04003e-09 261.877 2205.01
-8.05633e-09 266.025 2239.67
-1.03266e-08 277.23 2332.07
-7.95802e-09 292.589 2458.89
3.40151e-10 306.784 2576.92
1.25886e-08 314.344 2640.76
2.39267e-08 312.261 2624.57
2.91165e-08 301.391 2534.59
2.5667e-08 285.974 2405.91
1.54145e-08 271.635 2285.87
3.37478e-09 263.101 2214.38
-5.34835e-09 262.605 2210.1
-8.40552e-09 269.443 2266.88
-6.93814e-09 280.504 2358.71
-4.0238e-09 291.529 2450.43
-2.2581e-09 298.691 2510.5
-2.22045e-09 300.007 2522.24
-2.62236e-09 295.953 2489.05
-1.65051e-09 289.025 2431.33
1.60986e-09 282.461 2376.16
6.56721e-09 278.807 2345.19
1.15158e-08 278.981 2346.35
1.46049e-08 282.166 2372.85
