3.18644e-07 -3.66566e-07 8.8362e-07
1.90817e-06 -2.09472e-06 3.97329e-06
6.89272e-06 -6.88739e-06 8.47364e-06
1.46357e-05 -1.25861e-05 1.14133e-05
2.13585e-05 -5.23092e-06 1.01476e-05
2.5141e-05 2.32813e-05 1.0194e-05
2.20965e-05 5.8505e-05 1.37587e-05
8.61232e-06 8.04665e-05 1.40787e-05
-1.30868e-05 6.86587e-05 2.03379e-05
-4.56027e-05 1.96017e-05 3.61463e-05
-8.47881e-05 -3.48801e-05 3.74798e-05
-0.000108526 -6.01935e-05 2.54716e-05
-0.000102853 -5.60692e-05 2.12074e-05
-7.51557e-05 -4.25677e-05 1.55619e-05
-5.39519e-05 -1.15787e-05 6.89316e-06
-6.6444e-05 5.95217e-05 1.37024e-05
-9.75106e-05 0.000157118 2.60634e-05
-0.000109362 0.00023157 1.92386e-05
-9.55519e-05 0.000248351 1.10648e-06
-8.42725e-05 0.00022209 -1.03607e-05
-0.000101639 0.000184228 -1.63763e-05
-0.000137339 0.000143884 -2.04757e-05
-0.000166627 8.60135e-05 -2.34609e-05
-0.000192516 1.53574e-05 -2.48767e-05
-0.000219023 -1.62376e-05 -3.05343e-05
-0.000228314 3.52357e-05 -4.75523e-05
-0.000210564 0.000152355 -5.69387e-05
-0.00016729 0.000265227 -4.08668e-05
-0.00010315 0.000311632 -1.44453e-05
-4.20992e-05 0.000298583 1.51668e-05
-1.79257e-05 0.000278067 4.58885e-05
-3.0906e-05 0.000277638 5.80443e-05
-3.39832e-05 0.000282695 5.2413e-05
1.94826e-06 0.000273851 4.28685e-05
4.92842e-05 0.000249432 3.4923e-05
7.87591e-05 0.000210014 3.0528e-05
8.89137e-05 0.000157532 2.72229e-05
8.80104e-05 0.000100217 2.60726e-05
8.29788e-05 5.30862e-05 3.04165e-05
8.03529e-05 4.83888e-05 2.55992e-05
9.62033e-05 0.000116053 -1.32677e-05
0.000134225 0.000241542 -7.09778e-05
0.000163742 0.000366239 -0.000111812
0.000166121 0.000429213 -0.000123617
0.000154579 0.000415402 -0.000118845
0.000135588 0.000376288 -0.000108139
0.000103762 0.000367725 -8.58336e-05
6.28606e-05 0.00037239 -5.6718e-05
2.94308e-05 0.000350422 -2.57179e-05
9.56913e-06 0.000314974 -9.64913e-07
-8.92172e-06 0.000303265 1.28918e-05
-3.32117e-05 0.000332675 2.91783e-05
-5.47687e-05 0.000388844 4.41141e-05
-7.24059e-05 0.0004327 4.13638e-05
-9.76445e-05 0.000437654 1.1066e-05
-0.000121783 0.00041832 -4.10657e-05
-0.000122537 0.000397178 -9.10131e-05
-0.000105673 0.000369255 -0.000125544
-0.00010278 0.000327147 -0.000147715
-0.000128639 0.000295657 -0.000156919
-0.000166498 0.000308268 -0.000155625
-0.000190852 0.000349176 -0.000154546
-0.000191342 0.00036973 -0.000156994
-0.000166562 0.000367076 -0.000158476
-0.000109237 0.000395608 -0.000154518
-2.71151e-05 0.000489746 -0.00014443
4.82201e-05 0.000612907 -0.000126471
9.13416e-05 0.000701243 -9.3559e-05
9.91786e-05 0.000730847 -5.51158e-05
8.89024e-05 0.000725898 -3.77547e-05
8.85143e-05 0.000717615 -4.298e-05
0.000109274 0.000704252 -5.74385e-05
0.000145884 0.000665744 -8.65972e-05
0.000199224 0.000610137 -0.000125688
0.000261841 0.000566389 -0.00015338
0.00031163 0.000542429 -0.000169388
0.000330062 0.000526401 -0.000196332
0.000317416 0.000508333 -0.000217634
0.00029377 0.000477189 -0.000209595
0.000271521 0.000441589 -0.000189822
0.000247592 0.000432677 -0.00016679
0.000216164 0.000454393 -0.000140262
0.000171378 0.000473545 -0.000100283
0.000113592 0.000456421 -5.68154e-05
6.0862e-05 0.000400528 -4.67994e-05
2.95893e-05 0.000340503 -6.2046e-05
1.01987e-05 0.000321477 -7.45911e-05
-8.21919e-06 0.000358302 -7.95886e-05
-2.70094e-05 0.000419132 -6.8638e-05
-6.21998e-05 0.000463156 -5.14763e-05
-0.00012813 0.000488852 -6.58092e-05
-0.000197383 0.000513721 -0.000109225
-0.000239236 0.000544639 -0.000145211
-0.000262098 0.000581157 -0.000165688
-0.000275508 0.000613033 -0.000181941
-0.000268588 0.000627204 -0.00019603
-0.000240164 0.000612361 -0.000207017
-0.000213786 0.000560143 -0.000215907
-0.000197259 0.00049315 -0.000204083
-0.000172891 0.000471625 -0.000158219
-0.000130704 0.000523108 -9.93132e-05
-7.4667e-05 0.000595922 -4.74553e-05
-2.6486e-05 0.000620706 -3.28047e-06
-9.45494e-06 0.000575763 2.81009e-05
-4.34506e-06 0.000496126 2.49707e-05
4.24592e-05 0.000459007 -1.49896e-05
0.000141385 0.000504083 -4.8507e-05
0.000238094 0.000580136 -4.07859e-05
0.000285979 0.000622922 -1.76191e-05
0.000289912 0.000611709 -2.65233e-06
0.00027379 0.000564398 1.0373e-05
0.000246753 0.0005185 9.18789e-06
0.000210112 0.000493702 -8.11271e-06
