,Sim_Type,Nsubs,Iteration,Station,Zone,s1,s2,s3,s4,s5,s6,s7,s9,9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20
64,FixBase,20f4s,5,s4,zone2,0.0013428571428571428,0.0012857142857142859,0.0012571428571428573,0.0014285714285714288,0.0017428571428571432,0.001942857142857143,0.0021142857142857144,0.002257142857142858,0.0023999999999999994,0.0025142857142857146,0.0025999999999999994,0.0026857142857142874,0.0027142857142857164,0.002800000000000001,0.002885714285714289,0.0029142857142857143,0.0029142857142857186,0.0029714285714285693,0.0029142857142857186,0.002828571428571434
65,FixBase,20f4s,1,s5,zone2,0.0011142857142857144,0.0010571428571428572,0.0010285714285714288,0.0011142857142857144,0.0012571428571428573,0.0013428571428571437,0.001371428571428572,0.0014000000000000004,0.0014000000000000004,0.0014285714285714297,0.0014857142857142847,0.0015428571428571436,0.0015428571428571436,0.0016,0.0016857142857142863,0.0017428571428571452,0.0017714285714285746,0.0018285714285714294,0.0018000000000000002,0.0017428571428571452
66,FixBase,20f4s,2,s5,zone2,0.0007999999999999999,0.0008,0.0008,0.0008857142857142858,0.0010571428571428576,0.0011714285714285722,0.0012571428571428573,0.0012857142857142859,0.0013428571428571437,0.001371428571428573,0.0014000000000000004,0.0014285714285714297,0.0014285714285714297,0.0014571428571428572,0.001514285714285716,0.0015428571428571414,0.001514285714285716,0.0015428571428571436,0.001514285714285714,0.001457142857142859
67,FixBase,20f4s,3,s5,zone2,0.0010571428571428572,0.0010571428571428574,0.0010571428571428572,0.0011999999999999997,0.0014000000000000004,0.001514285714285715,0.001657142857142858,0.0017714285714285727,0.0019142857142857136,0.002028571428571429,0.002142857142857143,0.002257142857142858,0.0023428571428571426,0.002400000000000001,0.0024857142857142855,0.0024857142857142855,0.0024857142857142894,0.0025142857142857146,0.0024571428571428604,0.002400000000000001
68,FixBase,20f4s,4,s5,zone2,0.0007999999999999998,0.0007714285714285715,0.0007714285714285715,0.0008571428571428574,0.0009999999999999998,0.0010857142857142856,0.0011142857142857144,0.0011714285714285722,0.0012000000000000008,0.0012571428571428584,0.001314285714285715,0.0014000000000000004,0.0014571428571428572,0.0014857142857142866,0.0015428571428571436,0.0015428571428571436,0.0015428571428571436,0.0015428571428571436,0.001514285714285718,0.0014857142857142886
69,FixBase,20f4s,5,s5,zone2,0.0012857142857142859,0.0013142857142857144,0.0012571428571428568,0.0013428571428571433,0.001514285714285715,0.001657142857142857,0.0017142857142857148,0.001714285714285716,0.0016857142857142863,0.0017428571428571432,0.001942857142857143,0.002142857142857143,0.0023142857142857153,0.0024571428571428583,0.0026285714285714285,0.0027142857142857164,0.002742857142857146,0.002800000000000001,0.0027714285714285714,0.002657142857142858
70,FixBase,20f4s,1,s6,zone2,0.001257142857142857,0.001257142857142857,0.0012571428571428573,0.0014000000000000004,0.0016285714285714287,0.0017428571428571432,0.0018285714285714294,0.0019142857142857156,0.002028571428571429,0.0021142857142857152,0.0022000000000000014,0.0023142857142857153,0.002371428571428572,0.002371428571428572,0.0024285714285714266,0.002400000000000001,0.002371428571428572,0.002400000000000001,0.002371428571428572,0.002314285714285713
71,FixBase,20f4s,2,s6,zone2,0.0010285714285714286,0.001,0.0010285714285714288,0.0011714285714285713,0.0014000000000000004,0.0015428571428571436,0.001657142857142858,0.0017428571428571432,0.0018000000000000002,0.0018571428571428567,0.0019142857142857156,0.0020000000000000018,0.0020571428571428585,0.0021142857142857152,0.0021428571428571447,0.0021428571428571447,0.0021428571428571447,0.002171428571428574,0.0021142857142857152,0.0020571428571428607
72,FixBase,20f4s,3,s6,zone2,0.0008285714285714285,0.0008,0.0008,0.0008857142857142858,0.0010285714285714288,0.0011142857142857144,0.0012285714285714291,0.0012857142857142859,0.0013428571428571437,0.001371428571428573,0.0014285714285714297,0.0014857142857142866,0.001514285714285716,0.0015428571428571436,0.0015714285714285728,0.0015714285714285728,0.0015714285714285728,0.001600000000000002,0.0015714285714285728,0.0015428571428571436
73,FixBase,20f4s,4,s6,zone2,0.0008857142857142858,0.0008857142857142858,0.000885714285714286,0.0009999999999999998,0.0011714285714285717,0.0012571428571428573,0.001371428571428572,0.0014571428571428572,0.001514285714285715,0.0015714285714285728,0.0016285714285714297,0.001714285714285716,0.001714285714285716,0.0017428571428571432,0.0017428571428571452,0.0017428571428571452,0.0017428571428571452,0.0017714285714285746,0.0017428571428571452,0.001714285714285716
74,FixBase,20f4s,5,s6,zone2,0.0012285714285714287,0.0011714285714285717,0.0011142857142857144,0.0012285714285714291,0.0014,0.0015428571428571436,0.001657142857142858,0.001742857142857144,0.0018571428571428586,0.001942857142857143,0.002028571428571429,0.002085714285714288,0.0021428571428571447,0.002228571428571429,0.002371428571428574,0.0024285714285714305,0.0024571428571428604,0.0025142857142857146,0.0024857142857142855,0.002400000000000001
75,FixBase,20f4s,1,s7,zone3,0.0007142857142857143,0.0007142857142857143,0.0007142857142857144,0.0008285714285714285,0.0009714285714285714,0.0010571428571428568,0.0010857142857142862,0.0011142857142857144,0.0011428571428571427,0.0011714285714285722,0.0012000000000000008,0.0012285714285714302,0.0012571428571428573,0.001285714285714287,0.0013142857142857142,0.0013428571428571437,0.0013428571428571437,0.0013428571428571437,0.0013428571428571437,0.001285714285714287
76,FixBase,20f4s,2,s7,zone3,0.0007714285714285715,0.0007714285714285716,0.0007714285714285715,0.0008571428571428574,0.0010000000000000002,0.0010857142857142862,0.0011428571428571427,0.0012000000000000008,0.0012285714285714291,0.0012571428571428584,0.0013142857142857162,0.0014000000000000004,0.0014571428571428572,0.001514285714285716,0.0015714285714285728,0.0015714285714285728,0.0015714285714285728,0.0015714285714285728,0.0015428571428571436,0.0014857142857142886
77,FixBase,20f4s,3,s7,zone3,0.0008285714285714287,0.0008285714285714285,0.0008285714285714287,0.0009428571428571431,0.0010857142857142862,0.0011999999999999997,0.0012857142857142859,0.001371428571428572,0.0014571428571428582,0.0015428571428571436,0.0016285714285714297,0.0017428571428571432,0.0018000000000000002,0.0018571428571428567,0.0019142857142857156,0.001942857142857143,0.001942857142857143,0.001942857142857143,0.0019142857142857175,0.0018571428571428586
78,FixBase,20f4s,4,s7,zone3,0.0011428571428571427,0.0010857142857142858,0.0010571428571428572,0.0011714285714285717,0.001371428571428571,0.0014571428571428572,0.0014857142857142866,0.0014857142857142866,0.0015428571428571436,0.0016,0.0016857142857142863,0.0018000000000000002,0.0018857142857142864,0.001942857142857143,0.0020000000000000018,0.0020285714285714312,0.0020285714285714273,0.0020285714285714312,0.0020000000000000018,0.0019142857142857175
79,FixBase,20f4s,5,s7,zone3,0.0008857142857142857,0.0009142857142857143,0.000885714285714286,0.0010000000000000002,0.0011714285714285717,0.0013142857142857142,0.0014285714285714288,0.001514285714285715,0.0016000000000000012,0.001657142857142857,0.0017428571428571432,0.0018571428571428567,0.0019142857142857156,0.0019714285714285706,0.0020285714285714312,0.0020285714285714312,0.0020000000000000018,0.0020285714285714312,0.0020000000000000018,0.001942857142857143
80,FixBase,20f4s,1,s8,zone3,0.0007428571428571429,0.0007428571428571429,0.0007428571428571429,0.0008,0.0009428571428571431,0.0010285714285714288,0.0010857142857142862,0.0011714285714285722,0.0012285714285714291,0.0013142857142857142,0.0014000000000000004,0.0014857142857142866,0.0015428571428571436,0.0015714285714285728,0.0016285714285714297,0.0016285714285714297,0.0016285714285714297,0.001657142857142857,0.0016285714285714278,0.0015714285714285728
81,FixBase,20f4s,2,s8,zone3,0.0007999999999999999,0.0007714285714285715,0.0007142857142857144,0.0007714285714285717,0.0008571428571428574,0.0008857142857142863,0.0009142857142857147,0.000971428571428572,0.0010285714285714293,0.0011142857142857144,0.0011714285714285722,0.0012285714285714291,0.001285714285714287,0.0013142857142857142,0.001371428571428573,0.0014000000000000004,0.0014000000000000004,0.0014285714285714297,0.0014000000000000004,0.001371428571428571
82,FixBase,20f4s,3,s8,zone3,0.0009142857142857144,0.0009142857142857144,0.0009142857142857144,0.0010285714285714288,0.0012000000000000008,0.0013142857142857142,0.0014285714285714288,0.0014857142857142866,0.0015428571428571436,0.0016,0.0016285714285714297,0.0017428571428571432,0.0018285714285714294,0.0018857142857142864,0.001942857142857145,0.001942857142857143,0.001942857142857143,0.0019714285714285723,0.0019142857142857175,0.0018571428571428586
83,FixBase,20f4s,4,s8,zone3,0.0007714285714285715,0.000742857142857143,0.0007428571428571431,0.0008285714285714287,0.0009714285714285714,0.0010857142857142862,0.0011714285714285722,0.0012285714285714291,0.0012857142857142859,0.0013428571428571437,0.001371428571428573,0.0014285714285714297,0.0014857142857142866,0.0015714285714285728,0.0016285714285714297,0.001657142857142859,0.001657142857142859,0.001657142857142861,0.0016285714285714317,0.001600000000000002
84,FixBase,20f4s,5,s8,zone3,0.0009714285714285714,0.0009428571428571431,0.000885714285714286,0.0009714285714285714,0.0010857142857142862,0.0011428571428571434,0.0012000000000000008,0.0012285714285714291,0.0012571428571428573,0.001285714285714287,0.0013428571428571426,0.0014285714285714297,0.001514285714285714,0.0015428571428571436,0.0016,0.0016285714285714297,0.0016285714285714297,0.001657142857142857,0.001600000000000002,0.0015714285714285728
85,FixBase,20f4s,1,s9,zone3,0.0008285714285714285,0.0008,0.0008,0.0009142857142857147,0.0010857142857142856,0.0011714285714285713,0.0012285714285714291,0.0012571428571428573,0.001285714285714287,0.0013142857142857142,0.0014000000000000004,0.001514285714285716,0.0016285714285714297,0.0017428571428571432,0.0018285714285714294,0.0018857142857142864,0.0019142857142857136,0.001942857142857143,0.0018857142857142883,0.0018285714285714294
86,FixBase,20f4s,2,s9,zone3,0.0004571428571428572,0.0004285714285714286,0.00042857142857142855,0.00048571428571428577,0.0005714285714285717,0.0006000000000000003,0.0006285714285714287,0.0006571428571428571,0.0006571428571428575,0.0006571428571428575,0.0006571428571428571,0.0006857142857142866,0.000714285714285714,0.0007142857142857149,0.0007428571428571423,0.0007142857142857149,0.0007142857142857149,0.0007142857142857149,0.0007142857142857149,0.0006857142857142875
87,FixBase,20f4s,3,s9,zone3,0.0007142857142857143,0.0007142857142857143,0.0007142857142857144,0.0007714285714285717,0.0008857142857142858,0.0009428571428571431,0.0010000000000000009,0.0010285714285714293,0.0010857142857142862,0.0011428571428571427,0.0012000000000000008,0.0012857142857142859,0.0013428571428571437,0.0013999999999999985,0.0014285714285714297,0.0014571428571428572,0.0014857142857142866,0.0014857142857142866,0.001457142857142859,0.0014285714285714258
88,FixBase,20f4s,4,s9,zone3,0.0007142857142857143,0.0007142857142857143,0.0007142857142857144,0.0008,0.0009428571428571431,0.0010285714285714288,0.0011142857142857144,0.0011428571428571427,0.0012000000000000008,0.0012285714285714291,0.0012571428571428573,0.0012857142857142859,0.0013142857142857142,0.0013428571428571437,0.001371428571428573,0.001371428571428573,0.001371428571428573,0.0013999999999999985,0.001371428571428573,0.0013142857142857162
89,FixBase,20f4s,5,s9,zone3,0.0006285714285714286,0.0006285714285714287,0.0006285714285714287,0.0007142857142857144,0.0008285714285714285,0.0008857142857142858,0.000971428571428572,0.0010571428571428576,0.0011428571428571427,0.0012285714285714291,0.0012857142857142859,0.0013428571428571437,0.001371428571428573,0.0014000000000000004,0.0014285714285714297,0.0014285714285714297,0.0014285714285714297,0.0014571428571428572,0.0014000000000000026,0.001371428571428571
90,AbsBound,20f2s,1,s1,zone1,0.001670759043361267,0.0016723215477243531,0.0016993304759443015,0.001900893011590809,0.0022453127238300026,0.0024437502565939936,0.002588169941074569,0.002702455682523548,0.0028484378863193136,0.0029912950692502385,0.0031055808170182674,0.0032754469242753425,0.0033325897989925457,0.003359598718825689,0.003389732674016075,0.003388170156074276,0.003359598718825689,0.003412054038757906,0.003354911166000397,0.0032707593740663597
91,AbsBound,20f2s,2,s1,zone1,0.0017388394414335883,0.0017959823091458743,0.001880134105841193,0.0021388395227050893,0.0025674110572185362,0.0027959825502718565,0.00299598261124675,0.0031087058471801917,0.0031959826764720056,0.0032546880695704054,0.003283259508272069,0.0034245541847905433,0.003510268501841285,0.00356897390019804,0.0036816971382842003,0.003710268577995056,0.003710268577995056,0.0037595988470399224,0.0036816971382842003,0.0035881702188866726
92,AbsBound,20f2s,3,s1,zone1,0.0015787947303956044,0.0015232143705791353,0.0015232143705791353,0.0017216518900125986,0.0020089287199455677,0.002151785884891302,0.002237500184593785,0.002362723479143075,0.002556473485454569,0.002731027118070816,0.002845312860999127,0.003018303991835233,0.00313102722349916,0.003188170096886937,0.0032770094410432033,0.0032770094410432033,0.0032770094410432033,0.0033055808786572618,0.0032484380035079146,0.0031912951286749195
93,AbsBound,20f2s,4,s1,zone1,0.0008203125133300371,0.0007933035848154661,0.0008234375154392374,0.0009377232343795296,0.0011122768177918548,0.0012234375344091655,0.0013091518251640087,0.0013694196917039797,0.0014520089771877169,0.001483705414570249,0.0015392857725587056,0.0016218750567656244,0.001736160779391446,0.0018203125665551634,0.001907589364402076,0.0019361607953625054,0.0019361607953625054,0.0019631697203321584,0.001907589364402076,0.00185044650258915
94,AbsBound,20f2s,5,s1,zone1,0.001961160890265084,0.001989732324064835,0.002018303757941419,0.0022754466662745004,0.0027040181939380005,0.002904018246073877,0.0030198665060737254,0.0030770093799579465,0.0030785718947552443,0.0030801344095675743,0.0030515629720387232,0.003334152316350549,0.0035881702188866726,0.003789732807752219,0.004046875758789187,0.004189732956488287,0.004246875836103535,0.004304018716025116,0.004246875836103535,0.004104018637639283
95,AbsBound,20f2s,1,s2,zone1,0.0005808035745399817,0.0005537946461453507,0.0005537946461453507,0.0006109375040094897,0.0006982142916987771,0.0007283482216017015,0.000756919650764549,0.0007283482216017015,0.000756919650764549,0.0008395089361794086,0.0008997767969215932,0.0009569196555448651,0.0010712053730674398,0.0011283482319665796,0.0012140625204876108,0.0012426339500403772,0.0012426339500403772,0.001271205379615977,0.0012426339500403772,0.0012140625204876108
96,AbsBound,20f2s,2,s2,zone1,0.0006203125075602752,0.0006203125075602752,0.0006488839368564693,0.0007345982249437906,0.0008774553724199642,0.0009917410909976636,0.001077455380279108,0.0011345982399660348,0.0011901785975698836,0.001218750027421831,0.0012488839597378557,0.0012774553897634713,0.0012774553897634713,0.0013060268198225855,0.0013345982499147716,0.0013584821713611256,0.001360044674247604,0.001360044674247604,0.0013314732443629217,0.0013060268198225855
97,AbsBound,20f2s,3,s2,zone1,0.0007709821589653123,0.0007995535887760627,0.0008296875197050593,0.0009725446700795788,0.0011725446826397975,0.001315401835922736,0.0014296875594216533,0.0015154018525545907,0.0016011161461235784,0.0016868304401290812,0.0017725447345706734,0.0018582590294483714,0.001913839387215991,0.00191540189294248,0.0019725447566306537,0.0019725447566306537,0.0019709822505571658,0.001997991176055582,0.0019424108188639203,0.001913839387215991
98,AbsBound,20f2s,4,s2,zone1,0.0004997767891280052,0.0005029017899126642,0.0005029017899126642,0.0005870535766704,0.0007013392932287128,0.0007600446525615645,0.0008171875112364143,0.0008457589406160039,0.0009013392981883963,0.0009299107275701727,0.0009600446584149834,0.000988616087934972,0.0010171875174831819,0.0010457589470591869,0.0010712053730674398,0.001072767874862603,0.0010696428712770629,0.0010743303766630045,0.0010457589470591869,0.0010395089402660067
99,AbsBound,20f2s,5,s2,zone1,0.0006950892901824783,0.0006410714336084202,0.0006426339342521832,0.0006997767924622585,0.0008426339383896995,0.0008966517944007156,0.0008997767969215932,0.0009013392981883963,0.0009901785894636782,0.0010758928784686515,0.0011886160953603038,0.0012758928872171494,0.00133303574713537,0.0013901786071757443,0.0014473214673388548,0.0014473214673388548,0.0014743303940669983,0.001475892897466091,0.0014473214673388548,0.0014187500372422263
100,AbsBound,20f2s,1,s3,zone1,0.0009694196671358672,0.0009709821686053525,0.0009995535987377155,0.0011138393197263532,0.0013122768305310012,0.0014265625530506454,0.0015122768453955566,0.001599553642123184,0.0016868304401290812,0.0017725447345706734,0.0018582590294483714,0.00191540189294248,0.0019439733247626331,0.0019725447566306537,0.0019725447566306537,0.0019725447566306537,0.0019439733247626331,0.001966294732393528,0.00191540189294248,0.001886830461171509
101,AbsBound,20f2s,2,s3,zone1,0.0006395089329682316,0.0005823660750685353,0.0005823660750685353,0.0006140625051815153,0.0007283482216017015,0.0008140625091583082,0.0008426339383896995,0.0008712053676441219,0.0009029017994596005,0.0009616071598566262,0.0010187500191015028,0.0011314732359554796,0.0012171875251047795,0.0013029018145062265,0.0013870536011511745,0.0014156250309671384,0.0014441964608081464,0.0014712053872895138,0.0014156250309671384,0.0013854910981488304
102,AbsBound,20f2s,3,s3,zone1,0.00043950893063172963,0.00043950893063172963,0.0004457589318551552,0.0005029017899126642,0.0006171875063650901,0.0007029017939985916,0.0007886160818849405,0.0008457589406160039,0.0009029017994596005,0.0009600446584149834,0.0010171875174831819,0.0010743303766630045,0.0011029018062955402,0.0011029018062955402,0.0011314732359554796,0.0011314732359554796,0.0011029018062955402,0.0011314732359554796,0.0011013393043980107,0.0010743303766630045
103,AbsBound,20f2s,4,s3,zone1,0.0005267857176718396,0.0005267857176718396,0.0005283482181067775,0.0005854910761337368,0.0006997767924622585,0.000756919650764549,0.0007854910799499307,0.0007854910799499307,0.0007854910799499307,0.0007854910799499307,0.0008410714372822786,0.0008997767969215932,0.0009569196555448651,0.0010140625142605446,0.0010966517987372134,0.0011252232279992734,0.0011537946572794384,0.0011808035843962012,0.0011537946572794384,0.0011252232279992734
104,AbsBound,20f2s,5,s3,zone1,0.0007220982183151823,0.0006363839316967705,0.0006078125028493967,0.0006395089329682316,0.000753794648981873,0.0007823660780298184,0.0008109375070956577,0.0008171875112364143,0.0009029017994596005,0.000988616087934972,0.0010712053730674398,0.0012140625204876108,0.0013569196684812804,0.0014997768170492917,0.0016140625363166917,0.0016712053960882265,0.0016997768260084017,0.0017537946762889946,0.0016997768260084017,0.0016426339661906996
105,AbsBound,20f2s,1,s4,zone2,0.0006680803619447788,0.0006410714336084202,0.0006125000045937851,0.0006696428626434116,0.0007823660780298184,0.0007839285789877386,0.0007839285789877386,0.0007854910799499307,0.0008140625091583082,0.0008426339383896995,0.0008712053676441219,0.0009569196555448651,0.0010125000126562128,0.0010696428712770629,0.0011537946572794384,0.0011823660865777263,0.0012109375158937104,0.001239508945227408,0.0012109375158937104,0.0011823660865777263
106,AbsBound,20f2s,2,s4,zone2,0.0007600446525615645,0.0007886160818849405,0.0007886160818849405,0.0008774553724199642,0.0010488839504857177,0.0011631696698591624,0.0012203125297452775,0.0012790178923155868,0.001337723255492244,0.001396428619305957,0.001455133983788766,0.0015678572033315996,0.0016250000650000467,0.00168214292683171,0.0017392857888262829,0.0017408482935564365,0.0017408482935564365,0.0017694197247720503,0.0017408482935564365,0.0016837054312562395
107,AbsBound,20f2s,3,s4,zone2,0.0005267857176718396,0.0005267857176718396,0.0005283482181067775,0.0006140625051815153,0.0007283482216017015,0.0007870535809155141,0.0008441964395007907,0.0008743303700237267,0.0009029017994596005,0.0009314732289231988,0.0009600446584149834,0.000988616087934972,0.0010426339436526368,0.0010997768025058589,0.0011283482319665796,0.0011569196614505074,0.0011854910909576601,0.0011854910909576601,0.0011854910909576601,0.0011569196614505074
108,AbsBound,20f2s,4,s4,zone2,0.0010504464522064396,0.000994866094079281,0.0009694196671358672,0.001077455380279108,0.0012551339695315712,0.0013122768305310012,0.0013694196917039797,0.001396428619305957,0.0014265625530506454,0.001483705414570249,0.0015694197071754925,0.0017122768623848011,0.0017979911560307715,0.0018551340186780483,0.0019392858070944965,0.001967857238438611,0.001967857238438611,0.001996428669823844,0.001966294732393528,0.0019107143757905961
109,AbsBound,20f2s,5,s4,zone2,0.0005600446480827431,0.0005600446480827431,0.0005886160772099297,0.0006743303647594033,0.0008171875112364143,0.0009029017994596005,0.000988616087934972,0.0010457589470591869,0.0010743303766630045,0.0011029018062955402,0.0011631696698591624,0.0012758928872171494,0.00133303574713537,0.0013901786071757443,0.00142031254039038,0.0014473214673388548,0.0014473214673388548,0.0014473214673388548,0.0014187500372422263,0.0013917411101984295
110,AbsBound,20f2s,1,s5,zone2,0.0004665178591418723,0.00043950893063172963,0.00043950893063172963,0.0004935267875870217,0.0005537946461453507,0.0005823660750685353,0.0006109375040094897,0.0006109375040094897,0.0006379464323307216,0.0006395089329682316,0.0006680803619447788,0.0006966517909391489,0.0006966517909391489,0.0007252232199513596,0.000753794648981873,0.000753794648981873,0.0007823660780298184,0.0008109375070956577,0.0007823660780298184,0.0007823660780298184
111,AbsBound,20f2s,2,s5,zone2,0.0004046875007587872,0.0003761160720832806,0.00035379464418400035,0.00041093750179801487,0.0004966517883526634,0.0005252232172399179,0.0005823660750685353,0.0005823660750685353,0.0006109375040094897,0.0006395089329682316,0.0006395089329682316,0.0006395089329682316,0.0006395089329682316,0.0006649553605568477,0.0006680803619447788,0.0006919642886797553,0.0007205357175021644,0.0007205357175021644,0.0006935267894296457,0.0006919642886797553
112,AbsBound,20f2s,3,s5,zone2,0.0005553571466255125,0.0005553571466255125,0.0005569196471088302,0.0006140625051815153,0.0007283482216017015,0.0008140625091583082,0.0008426339383896995,0.0008727678688317935,0.0009013392981883963,0.0009584821569775842,0.0010156250158693835,0.001072767874862603,0.0011029018062955402,0.0011314732359554796,0.0011854910909576601,0.001187053593156084,0.0011886160953603038,0.0011886160953603038,0.0011600446656437283,0.0011314732359554796
113,AbsBound,20f2s,4,s5,zone2,0.00035223214398923185,0.00035379464418400035,0.00035379464418400035,0.00041093750179801487,0.0004680803594831252,0.0005252232172399179,0.0005537946461453507,0.0005823660750685353,0.0006109375040094897,0.0006395089329682316,0.0006950892901824783,0.0007252232199513596,0.0007252232199513596,0.000753794648981873,0.0007823660780298184,0.0007823660780298184,0.0007823660780298184,0.0007823660780298184,0.000753794648981873,0.000753794648981873
114,AbsBound,20f2s,5,s5,zone2,0.0006140625051815153,0.0005854910761337368,0.0005854910761337368,0.0006426339342521832,0.000756919650764549,0.0007854910799499307,0.0008140625091583082,0.0008156250101953701,0.0008426339383896995,0.0009029017994596005,0.000988616087934972,0.001129910733958271,0.0012156250227932275,0.0013013393118573716,0.0013870536011511745,0.0014426339575531518,0.0014727678906746604,0.0014727678906746604,0.0014441964608081464,0.0014156250309671384
115,AbsBound,20f2s,1,s6,zone2,0.0005299107185438512,0.0005299107185438512,0.0005299107185438512,0.0006156250057717997,0.0007013392932287128,0.0007870535809155141,0.0008156250101953701,0.0008441964395007907,0.0008727678688317935,0.0009013392981883963,0.0009584821569775842,0.0010140625142605446,0.0010441964453533625,0.0010712053730674398,0.0010997768025058589,0.0011013393043980107,0.0011013393043980107,0.0011013393043980107,0.0010997768025058589,0.001072767874862603
116,AbsBound,20f2s,2,s6,zone2,0.0004727678605197395,0.0004743303608697363,0.0005029017899126642,0.0005600446480827431,0.0006743303647594033,0.0007584821516612051,0.0008171875112364143,0.0008457589406160039,0.0008743303700237267,0.0009029017994596005,0.0009314732289231988,0.0009600446584149834,0.0009600446584149834,0.0009870535864106487,0.000988616087934972,0.000988616087934972,0.0009870535864106487,0.000988616087934972,0.0009870535864106487,0.0009600446584149834
117,AbsBound,20f2s,3,s6,zone2,0.00038080357275439993,0.00038080357275439993,0.000382366072981963,0.000412500002062486,0.0004982142887388958,0.0005553571466255125,0.0005839285755994885,0.0006125000045937851,0.0006410714336084202,0.0006680803619447788,0.0006966517909391489,0.0006966517909391489,0.0006966517909391489,0.0006966517909391489,0.0007252232199513596,0.0007506696472139195,0.0007506696472139195,0.0007792410761249868,0.0007506696472139195,0.0007506696472139195
118,AbsBound,20f2s,4,s6,zone2,0.000382366072981963,0.000382366072981963,0.000382366072981963,0.00043950893063172963,0.0005283482181067775,0.0005854910761337368,0.0006426339342521832,0.0006997767924622585,0.0007283482216017015,0.000756919650764549,0.0007854910799499307,0.0008426339383896995,0.0008426339383896995,0.0008712053676441219,0.0008997767969215932,0.0008997767969215932,0.0008997767969215932,0.0008997767969215932,0.0008997767969215932,0.0008712053676441219
119,AbsBound,20f2s,5,s6,zone2,0.0005553571466255125,0.0005553571466255125,0.0005553571466255125,0.0006125000045937851,0.0006997767924622585,0.0007584821516612051,0.0008156250101953701,0.0008727678688317935,0.0009013392981883963,0.0009299107275701727,0.0009584821569775842,0.0009870535864106487,0.0010125000126562128,0.0010696428712770629,0.0011537946572794384,0.0011823660865777263,0.0011839285887645806,0.0012125000181874783,0.0011839285887645806,0.0011537946572794384
120,AbsBound,20f2s,1,s7,zone3,0.00035379464418400035,0.00035379464418400035,0.00035379464418400035,0.000382366072981963,0.0004680803594831252,0.0004966517883526634,0.0005252232172399179,0.0005537946461453507,0.0005823660750685353,0.0006109375040094897,0.0006395089329682316,0.0006680803619447788,0.0006966517909391489,0.0007252232199513596,0.000753794648981873,0.0007823660780298184,0.0007823660780298184,0.0007823660780298184,0.000753794648981873,0.000753794648981873
121,AbsBound,20f2s,2,s7,zone3,0.000325223215403665,0.000325223215403665,0.00035223214398923185,0.000382366072981963,0.0004680803594831252,0.0005236607168101167,0.0005537946461453507,0.0005823660750685353,0.0005823660750685353,0.0006109375040094897,0.0006109375040094897,0.0006395089329682316,0.0006395089329682316,0.0006680803619447788,0.0006680803619447788,0.0006680803619447788,0.0006966517909391489,0.0006966517909391489,0.0006680803619447788,0.0006680803619447788
122,AbsBound,20f2s,3,s7,zone3,0.0003506696437966273,0.000325223215403665,0.000325223215403665,0.000382366072981963,0.00043950893063172963,0.0004966517883526634,0.0005252232172399179,0.0005823660750685353,0.0006109375040094897,0.0006395089329682316,0.0006680803619447788,0.0006966517909391489,0.0007252232199513596,0.000753794648981873,0.0007808035770752743,0.0007823660780298184,0.0007823660780298184,0.0007823660780298184,0.000753794648981873,0.000753794648981873
123,AbsBound,20f2s,4,s7,zone3,0.0004997767891280052,0.0004997767891280052,0.0004997767891280052,0.0005854910761337368,0.0006997767924622585,0.000756919650764549,0.0007854910799499307,0.0007870535809155141,0.0008156250101953701,0.0008712053676441219,0.0008997767969215932,0.0009283482262216871,0.0009299107275701727,0.0009569196555448651,0.001010937511057269,0.0010395089402660067,0.0010395089402660067,0.0010680803694923528,0.0010395089402660067,0.001010937511057269
124,AbsBound,20f2s,5,s7,zone3,0.00041406250232941535,0.00041406250232941535,0.0004426339312393419,0.0004997767891280052,0.0006140625051815153,0.0006997767924622585,0.000756919650764549,0.0007854910799499307,0.0008426339383896995,0.0008712053676441219,0.0008997767969215932,0.0009283482262216871,0.0009283482262216871,0.0009569196555448651,0.0009854910848911451,0.0009854910848911451,0.0009854910848911451,0.0009854910848911451,0.0009854910848911451,0.0009569196555448651
125,AbsBound,20f2s,1,s8,zone3,0.0003220982150766395,0.0003220982150766395,0.00032366071523913997,0.0003792410725291403,0.00043794643033092436,0.0004665178591418723,0.0004950892879684118,0.0005252232172399179,0.0005537946461453507,0.0005823660750685353,0.0006109375040094897,0.0006680803619447788,0.0006966517909391489,0.0007252232199513596,0.000753794648981873,0.0007808035770752743,0.0007808035770752743,0.0008093750060700537,0.0007808035770752743,0.000753794648981873
126,AbsBound,20f2s,2,s8,zone3,0.0003220982150766395,0.0003220982150766395,0.0002935267863696032,0.0003506696437966273,0.0003792410725291403,0.0004363839300327016,0.00043794643033092436,0.0004665178591418723,0.0004950892879684118,0.0005236607168101167,0.0005522321456674487,0.0005808035745399817,0.0006078125028493967,0.0006093750034277335,0.0006093750034277335,0.0006078125028493967,0.0006093750034277335,0.0006093750034277335,0.0005808035745399817,0.0005808035745399817
127,AbsBound,20f2s,3,s8,zone3,0.0004426339312393419,0.00041406250232941535,0.0004426339312393419,0.0004997767891280052,0.0005870535766704,0.0006426339342521832,0.0006982142916987771,0.0007299107224319812,0.0007854910799499307,0.0008426339383896995,0.0008712053676441219,0.0009283482262216871,0.0009569196555448651,0.0009854910848911451,0.0010140625142605446,0.0010140625142605446,0.0010140625142605446,0.0010426339436526368,0.0010140625142605446,0.0009854910848911451
