,Sim_Type,Nsubs,Station,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20
43,FixBase,20f2s,s8,0.0006742857142857143,0.0007885714285714286,0.0008400000000000001,0.0009485714285714286,0.0010914285714285715,0.001251428571428572,0.0014114285714285717,0.0015657142857142862,0.0016971428571428578,0.001805714285714286,0.0019314285714285714,0.0020228571428571435,0.0020971428571428586,0.0021942857142857155,0.0022800000000000016,0.002348571428571429,0.0023942857142857147,0.0024171428571428577,0.002434285714285716,0.002411428571428573
44,FixBase,20f2s,s9,0.00056,0.0006571428571428572,0.0007028571428571429,0.0007828571428571431,0.000885714285714286,0.0009600000000000002,0.0010342857142857146,0.0010971428571428573,0.0011771428571428577,0.0012742857142857146,0.0014057142857142862,0.0014857142857142862,0.0015714285714285721,0.0016457142857142855,0.0016971428571428578,0.0017428571428571439,0.0017942857142857153,0.0018228571428571428,0.0018457142857142862,0.0018228571428571445
45,FixBase,20f4s,s1,0.0048000000000000004,0.005405714285714286,0.005617142857142858,0.0061714285714285725,0.0068628571428571445,0.007485714285714288,0.00810857142857143,0.00865714285714286,0.00917714285714286,0.009708571428571428,0.010371428571428573,0.011017142857142859,0.01145714285714286,0.011794285714285714,0.012102857142857143,0.0123657142857143,0.012542857142857144,0.012622857142857147,0.012600000000000005,0.012400000000000005
46,FixBase,20f4s,s2,0.0017142857142857144,0.0018914285714285717,0.0019314285714285718,0.0020971428571428573,0.002285714285714286,0.0024628571428571442,0.0026000000000000007,0.002720000000000001,0.0028171428571428583,0.002948571428571428,0.0031828571428571435,0.003400000000000001,0.0036000000000000016,0.0037714285714285727,0.0038914285714285743,0.004000000000000002,0.004074285714285718,0.004125714285714288,0.004148571428571429,0.004085714285714289
47,FixBase,20f4s,s3,0.00156,0.0017028571428571431,0.0017428571428571432,0.001908571428571429,0.002114285714285715,0.0023028571428571434,0.0024628571428571434,0.0026171428571428574,0.002771428571428572,0.002942857142857144,0.0031257142857142872,0.0032628571428571446,0.0033542857142857168,0.003451428571428573,0.003628571428571431,0.0037657142857142854,0.0038742857142857164,0.003920000000000002,0.0039314285714285736,0.00388
48,FixBase,20f4s,s4,0.0017085714285714287,0.0018857142857142857,0.0019257142857142862,0.002074285714285715,0.002274285714285715,0.002457142857142858,0.0026342857142857153,0.0028114285714285724,0.0029657142857142872,0.003131428571428573,0.003360000000000002,0.0035771428571428595,0.003822857142857144,0.004017142857142859,0.004205714285714287,0.004331428571428574,0.004422857142857145,0.004457142857142861,0.004462857142857145,0.004405714285714291
49,FixBase,20f4s,s5,0.0010457142857142857,0.0011314285714285714,0.001142857142857143,0.0012400000000000002,0.001365714285714286,0.0014571428571428578,0.0015600000000000002,0.0016457142857142864,0.0017428571428571432,0.001845714285714286,0.001982857142857144,0.0021085714285714297,0.0022171428571428585,0.0023257142857142864,0.0024171428571428586,0.002497142857142859,0.0025600000000000006,0.0025942857142857156,0.0026114285714285727,0.0025771428571428586
50,FixBase,20f4s,s6,0.0009657142857142857,0.0010457142857142857,0.0010571428571428572,0.0011257142857142859,0.0011942857142857148,0.00128,0.0013542857142857146,0.0014400000000000007,0.001491428571428572,0.0015771428571428575,0.0017085714285714295,0.0018057142857142868,0.0018914285714285723,0.001982857142857144,0.0020857142857142867,0.0021885714285714295,0.0022685714285714297,0.00230857142857143,0.002337142857142858,0.0023028571428571447
51,FixBase,20f4s,s7,0.0008571428571428572,0.0009428571428571431,0.0009714285714285713,0.0010457142857142859,0.0011600000000000002,0.0012514285714285717,0.001382857142857143,0.001485714285714286,0.0015828571428571439,0.001674285714285715,0.0017771428571428578,0.0018628571428571442,0.0019371428571428588,0.0020171428571428575,0.0020971428571428586,0.0021600000000000005,0.0021942857142857146,0.0022057142857142865,0.0022171428571428585,0.002194285714285716
52,FixBase,20f4s,s8,0.0009714285714285713,0.0010514285714285716,0.0010685714285714287,0.0011600000000000002,0.0013028571428571434,0.0014514285714285718,0.0015942857142857148,0.0017257142857142866,0.0018228571428571439,0.001948571428571429,0.0020914285714285718,0.0022114285714285734,0.002297142857142858,0.002348571428571429,0.00238857142857143,0.002457142857142858,0.0024914285714285724,0.0025142857142857146,0.0025257142857142865,0.00252
53,FixBase,20f4s,s9,0.0008057142857142857,0.0008457142857142858,0.0008285714285714287,0.0008742857142857144,0.0009085714285714289,0.0009771428571428576,0.0010342857142857148,0.0011142857142857146,0.0011885714285714288,0.0012914285714285718,0.001411428571428572,0.001497142857142857,0.0015771428571428573,0.0016571428571428581,0.0017542857142857152,0.001834285714285715,0.001885714285714287,0.001914285714285715,0.0019314285714285729,0.001914285714285716
