Story,CM x,CM y,Max x,Max y
1,0.0010285714285714286,0.0013,0.0010571428571428572,0.0013142857142857142
2,0.0011,0.0016285714285714287,0.0011428571428571432,0.001657142857142857
3,0.0012142857142857142,0.0018571428571428576,0.0012571428571428573,0.0018857142857142857
4,0.0014428571428571426,0.0022,0.0014571428571428572,0.0022000000000000006
5,0.0017642857142857143,0.0026000000000000007,0.0017714285714285716,0.002600000000000001
6,0.002,0.00295,0.002,0.002971428571428573
7,0.0021714285714285715,0.003257142857142856,0.0022000000000000006,0.003257142857142857
8,0.0023,0.0034857142857142856,0.0023142857142857153,0.0034857142857142864
9,0.0023999999999999994,0.003621428571428572,0.0024285714285714266,0.0036285714285714294
10,0.0024928571428571443,0.003721428571428573,0.0025142857142857167,0.003742857142857143
11,0.0025499999999999976,0.0038214285714285702,0.0025714285714285696,0.003828571428571431
12,0.0026142857142857153,0.0038285714285714273,0.0026285714285714285,0.003828571428571431
13,0.0026214285714285714,0.003907142857142858,0.0026285714285714285,0.003914285714285715
14,0.002700000000000002,0.004107142857142856,0.0027142857142857164,0.004114285714285717
15,0.0028142857142857136,0.0043,0.0028285714285714264,0.004314285714285715
16,0.002864285714285715,0.004407142857142859,0.0028857142857142853,0.004428571428571428
17,0.002871428571428572,0.0044571428571428574,0.0028857142857142853,0.004457142857142862
18,0.002907142857142857,0.0044571428571428574,0.0029142857142857143,0.0044571428571428574
19,0.002849999999999999,0.004435714285714288,0.0028571428571428593,0.0044571428571428574
20,0.0027571428571428586,0.004328571428571432,0.0027714285714285753,0.004371428571428574
