Story,CM x,CM y,Max x,Max y
1,0.0007785714285714285,0.0010928571428571428,0.0007999999999999999,0.0011142857142857144
2,0.0007714285714285715,0.0012428571428571428,0.0008,0.0012571428571428573
3,0.0007999999999999999,0.0013000000000000002,0.0008,0.0013142857142857147
4,0.0008857142857142858,0.0014285714285714284,0.0008857142857142858,0.0014285714285714288
5,0.0010571428571428572,0.0015428571428571436,0.0010571428571428576,0.0015428571428571436
6,0.0011571428571428572,0.0016142857142857144,0.0011714285714285722,0.0016285714285714287
7,0.0012285714285714291,0.001635714285714286,0.0012571428571428573,0.001657142857142857
8,0.0012857142857142859,0.0016142857142857144,0.0012857142857142859,0.0016285714285714297
9,0.0013357142857142856,0.0016,0.0013428571428571437,0.0016
10,0.0013642857142857148,0.0016642857142857145,0.001371428571428573,0.0016857142857142854
11,0.0013857142857142861,0.0017857142857142865,0.0014000000000000004,0.0018000000000000002
12,0.0014071428571428577,0.0018714285714285712,0.0014285714285714297,0.0018857142857142864
13,0.0014214285714285717,0.002071428571428572,0.0014285714285714297,0.002085714285714287
14,0.0014500000000000003,0.002235714285714286,0.0014571428571428572,0.002257142857142858
15,0.0015000000000000005,0.0023500000000000005,0.001514285714285716,0.002371428571428572
16,0.0015214285714285711,0.002428571428571429,0.0015428571428571414,0.0024285714285714305
17,0.001514285714285714,0.002464285714285715,0.001514285714285716,0.0024857142857142855
18,0.0015285714285714288,0.0024857142857142855,0.0015428571428571436,0.0024857142857142855
19,0.001507142857142858,0.002478571428571428,0.001514285714285714,0.0025142857142857146
20,0.001457142857142859,0.002428571428571429,0.001457142857142859,0.0024857142857142855
