Story,CM x,CM y,Max x,Max y
1,0.0007214285714285713,0.0008928571428571428,0.0007428571428571429,0.0009142857142857143
2,0.0007142857142857143,0.0009285714285714287,0.0007428571428571429,0.0009714285714285718
3,0.0007142857142857144,0.0009714285714285714,0.0007428571428571429,0.0009714285714285714
4,0.0007999999999999998,0.0010857142857142858,0.0008,0.0010857142857142862
5,0.0009428571428571431,0.001228571428571429,0.0009428571428571431,0.0012285714285714291
6,0.001007142857142857,0.001371428571428572,0.0010285714285714288,0.0014000000000000004
7,0.0010857142857142862,0.001514285714285715,0.0010857142857142862,0.001514285714285715
8,0.0011642857142857143,0.0016285714285714282,0.0011714285714285722,0.0016285714285714297
9,0.0012285714285714291,0.0017142857142857146,0.0012285714285714291,0.001714285714285716
10,0.001307142857142857,0.0018000000000000002,0.0013142857142857142,0.0018000000000000002
11,0.001378571428571429,0.0018857142857142864,0.0014000000000000004,0.0018857142857142864
12,0.0014785714285714294,0.0019642857142857144,0.0014857142857142866,0.0019714285714285723
13,0.0015357142857142857,0.0020071428571428584,0.0015428571428571436,0.002028571428571429
14,0.0015714285714285728,0.002042857142857144,0.0015714285714285728,0.0020571428571428568
15,0.0016214285714285723,0.002057142857142859,0.0016285714285714297,0.0020571428571428607
16,0.0016214285714285723,0.0020714285714285735,0.0016285714285714297,0.0020857142857142862
17,0.001621428571428573,0.0020714285714285735,0.0016285714285714297,0.0020857142857142862
18,0.0016357142857142879,0.0020714285714285713,0.001657142857142857,0.0020857142857142862
19,0.001614285714285713,0.0020642857142857142,0.0016285714285714278,0.0020857142857142862
20,0.001557142857142858,0.0020214285714285725,0.0015714285714285728,0.0020857142857142862
