Story,CM x,CM y,Max x,Max y
1,0.002342857142857143,0.0015714285714285715,0.002371428571428572,0.0016
2,0.0023142857142857145,0.0017642857142857145,0.002342857142857143,0.0018000000000000002
3,0.002285714285714286,0.0018571428571428567,0.002285714285714286,0.0018571428571428578
4,0.0025428571428571427,0.002064285714285715,0.0025428571428571436,0.0020857142857142862
5,0.002942857142857142,0.0023357142857142865,0.0029428571428571438,0.002342857142857144
6,0.0031999999999999997,0.0025785714285714283,0.0032000000000000006,0.002600000000000001
7,0.0035071428571428567,0.0027714285714285714,0.003514285714285716,0.0027999999999999987
8,0.0037357142857142854,0.003014285714285715,0.003742857142857143,0.003028571428571428
9,0.003935714285714287,0.0032642857142857126,0.003942857142857145,0.0032857142857142846
10,0.004114285714285713,0.003499999999999999,0.004114285714285713,0.003514285714285716
11,0.004257142857142857,0.0037571428571428573,0.00425714285714286,0.0037714285714285723
12,0.004435714285714287,0.003942857142857145,0.004457142857142862,0.003942857142857145
13,0.004500000000000002,0.004071428571428571,0.004514285714285717,0.004085714285714288
14,0.004499999999999999,0.004171428571428573,0.004514285714285717,0.004171428571428576
15,0.004550000000000003,0.0043000000000000035,0.004571428571428575,0.004314285714285718
16,0.004507142857142859,0.004392857142857142,0.004514285714285717,0.0043999999999999985
17,0.004507142857142859,0.004450000000000001,0.004514285714285717,0.0044571428571428574
18,0.004550000000000001,0.004471428571428574,0.004571428571428575,0.004485714285714292
19,0.004478571428571427,0.004442857142857144,0.004485714285714292,0.0044571428571428574
20,0.004342857142857144,0.004357142857142859,0.004342857142857148,0.0043999999999999985
