Story,CM x,CM y,Max x,Max y
1,0.0028857142857142857,0.0025571428571428572,0.002942857142857143,0.0026000000000000003
2,0.0030714285714285717,0.0031071428571428574,0.003114285714285715,0.003171428571428572
3,0.0032357142857142853,0.003521428571428571,0.003257142857142858,0.0035428571428571423
4,0.0036928571428571427,0.004021428571428572,0.0037142857142857155,0.004028571428571429
5,0.0044571428571428574,0.004614285714285715,0.0044571428571428574,0.00462857142857143
6,0.0048285714285714295,0.005142857142857143,0.004857142857142858,0.0051428571428571435
7,0.005371428571428571,0.005542857142857143,0.005371428571428575,0.005542857142857143
8,0.0058,0.005785714285714285,0.005800000000000004,0.0058
9,0.0062000000000000015,0.00607857142857143,0.006228571428571432,0.00608571428571429
10,0.0065928571428571425,0.006742857142857142,0.006628571428571428,0.006742857142857146
11,0.00695,0.007499999999999999,0.006971428571428573,0.0075142857142857155
12,0.007342857142857143,0.008135714285714284,0.007342857142857143,0.008142857142857151
13,0.007557142857142858,0.0086,0.007571428571428578,0.008600000000000003
14,0.0077,0.008892857142857143,0.007714285714285721,0.008914285714285715
15,0.008042857142857145,0.009128571428571434,0.008057142857142865,0.00914285714285715
16,0.008200000000000002,0.009292857142857151,0.008200000000000002,0.00931428571428572
17,0.008235714285714285,0.009378571428571427,0.008257142857142867,0.009399999999999997
18,0.008378571428571435,0.009428571428571432,0.008400000000000012,0.009485714285714287
19,0.008228571428571425,0.009385714285714287,0.008257142857142852,0.009485714285714287
20,0.007971428571428567,0.009207142857142858,0.007971428571428582,0.009342857142857144
