Story,CM x,CM y,Max x,Max y
1,0.003864290793221656,0.0037259761311536277,0.005532376397954634,0.005374681732413018
2,0.003962505180982701,0.0042711066574326485,0.004248220269636153,0.004561366874934168
3,0.003956924819113627,0.0044616912829583116,0.004046657169032835,0.0045545485516384045
4,0.0043582655124407635,0.00483344490497353,0.004379694151660455,0.004919159311524349
5,0.004978133658841073,0.0052240298332239836,0.004979696197350595,0.005268835333263816
6,0.005343983287096404,0.005455523373411824,0.00537813516803655,0.00548149756671685
7,0.005636841608836358,0.005548705127327271,0.005665413155743389,0.0055581207918472385
8,0.005806708348031527,0.005503899607116938,0.005835279898138662,0.005520458136261833
9,0.006003362881163325,0.0054360444668386,0.006045773125072605,0.005452603005324081
10,0.0063323832092412186,0.006053577656216343,0.0063643026524229296,0.006062993338972366
11,0.006653143691360559,0.006780851000100527,0.006689528134087041,0.006787669495568059
12,0.007033949949612175,0.007435722411957791,0.007053146093315357,0.007464293903682395
13,0.007275246065635356,0.00793409920754691,0.0072895318726984015,0.007962670696398371
14,0.007424354488544747,0.00834739941289837,0.007440202884948713,0.008385386558435633
15,0.007627481032054791,0.008842529074624766,0.0076417668456750035,0.008871100481306161
16,0.0076917671958414285,0.009199671652862458,0.007727481732003622,0.009213957355771274
17,0.007684624288455404,0.009404541414842076,0.007727481732003622,0.009442528599774735
18,0.007777482085817593,0.009523696948083936,0.00781319662524332,0.00955454128529085
19,0.007661632975478528,0.009497398477733222,0.007698910102459522,0.009525969881558632
20,0.007468774507107602,0.00928798287443331,0.007498908717151385,0.00935454145760519
