Story,CM x,CM y,Max x,Max y
1,0.00689999444670557,0.007150068599449873,0.010206417682715947,0.011519690255638254
2,0.0034399649191764,0.004461384935967091,0.004592428114257787,0.005652633992023694
3,0.004374793415002735,0.004666581499073024,0.004703367868274412,0.005116587252264048
4,0.004367650443656138,0.004881519080965443,0.004446222577124706,0.005050352491944631
5,0.004608947300424557,0.005100353183628795,0.004673233629563687,0.005193211603610943
6,0.004716091193955736,0.0052850956928995226,0.004787520466650225,0.005348733116022531
7,0.00483528744351495,0.005540943244526352,0.0048750199144563305,0.005571787885545577
8,0.004987744172371603,0.005767245315254082,0.005016315873966267,0.005774063707907664
9,0.005164754800962175,0.005995820339648096,0.005187746125595786,0.005995820339648096
10,0.005323461786379103,0.006254590155615104,0.005330604716816346,0.006304590985154996
11,0.005466320419223498,0.006609790815674394,0.0054734633518516195,0.006675051197642375
12,0.00563775083647156,0.006969861943379172,0.005644893771728419,0.0070338243605600976
13,0.005730609005765101,0.007234152645758423,0.005759180753365104,0.007293244980998278
14,0.00578060956570783,0.007429286406974157,0.005792440154879842,0.007490976101095414
15,0.00590360207292168,0.007612731580900508,0.005935298937971508,0.007662408164453534
16,0.0059542724795062785,0.0077055906295578685,0.005968558361252955,0.007743578511803381
17,0.0059368614916510895,0.007736435506925153,0.005971683468960861,0.007776696255376909
18,0.005989987185198893,0.0077770206831095,0.006000255235290767,0.007805268284193289
19,0.005921682882316012,0.0077153309229086465,0.005943111704403953,0.007743578511803381
20,0.005785967031698425,0.007583835125981934,0.005828824663906523,0.007633836147808633
