Story,CM x,CM y,Max x,Max y
1,0.0008428571428571428,0.0006214285714285714,0.0008571428571428571,0.0006285714285714286
2,0.0008428571428571429,0.0006714285714285715,0.0008571428571428571,0.0006857142857142858
3,0.0008571428571428573,0.0006571428571428572,0.0008571428571428574,0.0006571428571428573
4,0.0009428571428571426,0.000685714285714286,0.0009428571428571431,0.000685714285714286
5,0.0011000000000000003,0.0007428571428571429,0.0011142857142857144,0.0007428571428571433
6,0.0011857142857142863,0.0007714285714285712,0.0012000000000000008,0.0007714285714285717
7,0.00125,0.0007714285714285717,0.0012571428571428573,0.0007714285714285717
8,0.0013142857142857142,0.0007714285714285717,0.0013142857142857142,0.0007714285714285717
9,0.0013714285714285716,0.0008857142857142858,0.001371428571428572,0.0008857142857142858
10,0.0014428571428571433,0.0010285714285714288,0.0014571428571428582,0.0010285714285714288
11,0.0015142857142857152,0.001178571428571429,0.0015428571428571436,0.0012000000000000008
12,0.0015928571428571433,0.0013,0.0016,0.0013142857142857142
13,0.0016428571428571425,0.001378571428571429,0.001657142857142857,0.0014000000000000004
14,0.0016714285714285715,0.0014285714285714281,0.0016857142857142863,0.0014285714285714297
15,0.0017285714285714278,0.0014500000000000006,0.0017428571428571432,0.0014571428571428582
16,0.0017285714285714304,0.0014642857142857146,0.0017428571428571452,0.0014857142857142866
17,0.0017214285714285732,0.0014857142857142866,0.0017428571428571452,0.0014857142857142866
18,0.001735714285714285,0.001514285714285714,0.0017428571428571452,0.001514285714285716
19,0.001700000000000001,0.0015071428571428566,0.001714285714285716,0.001514285714285716
20,0.0016428571428571443,0.0014857142857142855,0.001657142857142857,0.001514285714285716
