Story,CM x,CM y,Max x,Max y
1,0.0005857142857142857,0.00037142857142857143,0.0006000000000000001,0.00039999999999999996
2,0.0006285714285714286,0.00045714285714285713,0.0006285714285714286,0.00045714285714285713
3,0.0006785714285714288,0.0005142857142857143,0.0006857142857142858,0.0005142857142857144
4,0.0007714285714285715,0.0005714285714285714,0.0007714285714285715,0.0005714285714285714
5,0.0009714285714285714,0.0006428571428571428,0.0009714285714285714,0.0006571428571428571
6,0.0010571428571428574,0.0006857142857142856,0.0010571428571428576,0.000685714285714286
7,0.001171428571428571,0.0006999999999999999,0.0011714285714285713,0.0007142857142857144
8,0.0012571428571428573,0.0007714285714285717,0.0012857142857142859,0.0007714285714285717
9,0.0013499999999999996,0.0008499999999999998,0.001371428571428571,0.0008571428571428574
10,0.0014285714285714284,0.0009142857142857147,0.0014285714285714288,0.0009142857142857147
11,0.0015000000000000005,0.0010000000000000005,0.001514285714285716,0.0010000000000000009
12,0.0015857142857142864,0.0010785714285714287,0.0016,0.0010857142857142862
13,0.0016428571428571434,0.0011428571428571427,0.001657142857142859,0.0011428571428571427
14,0.0016857142857142858,0.0011857142857142865,0.0016857142857142863,0.0012000000000000008
15,0.0017428571428571432,0.0012642857142857139,0.0017428571428571432,0.0012857142857142859
16,0.001764285714285716,0.001342857142857143,0.0017714285714285727,0.0013428571428571437
17,0.0017642857142857132,0.0013999999999999985,0.0017714285714285707,0.0014000000000000004
18,0.001778571428571428,0.0014285714285714297,0.0018000000000000002,0.0014285714285714297
19,0.0017428571428571452,0.0014285714285714288,0.0017428571428571452,0.0014571428571428572
20,0.0016928571428571427,0.0013928571428571436,0.001714285714285716,0.0014571428571428572
