Story,CM x,CM y,Max x,Max y
1,0.00034754464341751494,0.00040032467420977516,0.0003761160720832806,0.0004353896116617711
2,0.00033482142926027924,0.00044967532603430195,0.0003491071436052909,0.00046396104040683287
3,0.00034040178625060954,0.0004876623397851136,0.0003491071436052909,0.0004948051969897977
4,0.0003776785723052884,0.0005233766258232358,0.0003792410725291403,0.0005233766258232358
5,0.0004649553588033414,0.0005805194835351758,0.0004649553588033414,0.0005805194835351758
6,0.0004776785728371171,0.0006162337696364857,0.0004919642872075974,0.0006376623413061354
7,0.0005006696447860954,0.0006353896131127033,0.0005220982163833165,0.0006376623413061354
8,0.0005078125019851691,0.0006399350695061549,0.0005220982163833165,0.0006399350695061549
9,0.0005236607168101167,0.0006662337702137918,0.0005236607168101167,0.0006685064984986275
10,0.0005522321456674487,0.0007256493565391467,0.0005522321456674487,0.0007279220850122428
11,0.000572098216809203,0.0008399350728434208,0.0005808035745399817,0.0008399350728434208
12,0.0005950892889838576,0.0009542207894443619,0.0006093750034277335,0.0009542207894443619
13,0.0005792410740147082,0.001061363649029208,0.0005808035745399817,0.0010685065063422109
14,0.0005975446445184857,0.0011327922222295296,0.0006078125028493967,0.001154220794210468
15,0.0006332589304372947,0.0012042207955460511,0.0006363839316967705,0.001211363652882333
16,0.0006546875019954186,0.0012542207969368532,0.0006649553605568477,0.0012685065116278353
17,0.0006562500026670213,0.0012756493689780486,0.0006649553605568477,0.0012970779410286881
18,0.0006649553605568477,0.0012970779410286881,0.0006649553605568477,0.0012970779410286881
19,0.000650669646126809,0.001292532478865691,0.0006649553605568477,0.0013211039079422213
20,0.0006220982172730836,0.0012496753352662887,0.0006379464323307216,0.0012685065116278353
