Story,CM x,CM y,Max x,Max y
1,0.00135066965703354,0.0008214285714283518,0.00138080358918147,0.0008285714285712029
2,0.0012522321574495595,0.0009113636456866822,0.0012680803745788365,0.0009451298721549574
3,0.0011665178697991686,0.0009662337746428207,0.001187053593156084,0.0009827922186410698
4,0.0012584821672996845,0.0010948052056110856,0.0012727678821436317,0.0010970779356134328
5,0.0014441964608081464,0.001209090922280981,0.0014473214673388548,0.001211363652882333
6,0.0014917411160185476,0.0013113636557383454,0.001506026831164261,0.0013256493704480025
7,0.001553348306169098,0.0013805194977309088,0.001553348306169098,0.0013827922293420856
8,0.0016455357973032502,0.0015016234121166287,0.0016613840173515819,0.0015038961445208126
9,0.001726339403937662,0.0016659091346418338,0.0017279019085959025,0.0016753247258019053
10,0.0018993305059521327,0.0018181818776856823,0.0018993305059521327,0.0018204546124803828
11,0.002099330539334873,0.0019896104609259955,0.002099330539334873,0.0019918831972051375
12,0.0023691966527013743,0.0021347403520607672,0.0023834823697133248,0.0021347403520607672
13,0.0025977681270172893,0.002237337741409917,0.0026120538442946915,0.002249026076546696
14,0.002776339594278417,0.0022967533419071327,0.0027866074772504267,0.0023061689389898927
15,0.0029779021545350576,0.0023516234640101065,0.002986607527382961,0.0023610390616127705
16,0.003086607553770855,0.0023779221545892778,0.0031008932718873164,0.0023873377524056758
17,0.003113616474886602,0.002392207869807099,0.003129464708192154,0.002413636442628349
18,0.003185045065159892,0.002401623467779373,0.003185045065159892,0.00241590918315307
19,0.003108036130963526,0.0023944806100989337,0.003129464708192154,0.00241590918315307
20,0.002999330731331229,0.002342207866605877,0.003015178963402009,0.00241590918315307
