Story,CM x,CM y,Max x,Max y
1,0.0015642857142858571,0.0014996753399409409,0.0015729910752910218,0.0015211039118087355
2,0.0014270089253860187,0.0017685065288216317,0.001430133931763921,0.0017827922436797123
3,0.0013834822183308576,0.0018707792681565238,0.0013834822183308576,0.0018707792681565238
4,0.0015549108099404212,0.0020850649939642687,0.0015564733137193366,0.002099350709059505
5,0.001799330490534906,0.0023038961996423367,0.0018136162069640515,0.0023038961996423367
6,0.0019279019390855082,0.0024798702683562837,0.0019294644448951128,0.002506168958593043
7,0.0020640627644580426,0.002627597542725071,0.0020640627644580426,0.0026490261164543575
8,0.0022267860155077376,0.0027535716164094923,0.0022354913824013545,0.002772402822075421
9,0.0023640628483432924,0.0028509742636369266,0.0023783485668974953,0.002858117121973949
10,0.002485491456994929,0.002922402847187204,0.0024926343163766103,0.0029438314223063223
11,0.0026069200675292036,0.003010389895697561,0.002632366483910798,0.0030318184712193074
12,0.0027578129304890227,0.0030626626538723433,0.0027767861853477314,0.0030626626538723433
13,0.0028680808477666393,0.003160714533495533,0.002889509426624839,0.0031724028919828296
14,0.0029475451091764827,0.003375324881354412,0.0029689736874657807,0.003391883350790929
15,0.0030825897243713244,0.0036487016590740864,0.003104018301959611,0.0036581172752955292
16,0.00313258973882101,0.0038629874170999935,0.0031341522541581558,0.00388441599303597
17,0.00313258973882101,0.004027273166611599,0.0031595986601562443,0.004027273166611599
18,0.003168304035012532,0.00409155889508807,0.0031897326127731406,0.004112987471291515
19,0.003111161161174961,0.004098701753822552,0.00313258973882101,0.004112987471291515
20,0.0030046879847490456,0.004003571826818281,0.003029241591808833,0.004055844601460288
