Story,CM x,CM y,Max x,Max y
1,0.0034,0.00315,0.003428571428571429,0.003171428571428572
2,0.003364285714285714,0.00355,0.003457142857142858,0.0036285714285714285
3,0.003350000000000001,0.003735714285714286,0.003400000000000001,0.003742857142857144
4,0.0037357142857142862,0.004107142857142857,0.0037714285714285723,0.004114285714285715
5,0.004385714285714285,0.004542857142857144,0.004400000000000001,0.0045428571428571445
6,0.0048,0.0049928571428571435,0.004800000000000003,0.005000000000000003
7,0.005185714285714288,0.005685714285714286,0.005200000000000002,0.005714285714285715
8,0.005464285714285715,0.006364285714285715,0.005485714285714288,0.006371428571428571
9,0.005671428571428574,0.006957142857142857,0.00568571428571429,0.006971428571428573
10,0.005850000000000002,0.0074857142857142865,0.0058857142857142875,0.0074857142857142865
11,0.00597142857142857,0.008064285714285711,0.005971428571428572,0.008085714285714283
12,0.006128571428571428,0.008421428571428573,0.006142857142857149,0.008457142857142861
13,0.00612857142857143,0.008585714285714287,0.006142857142857149,0.008600000000000003
14,0.006107142857142857,0.008600000000000003,0.006114285714285715,0.00862857142857143
15,0.006371428571428576,0.008614285714285717,0.006400000000000001,0.00862857142857143
16,0.0064928571428571405,0.00879285714285714,0.006514285714285718,0.008799999999999997
17,0.0065071428571428615,0.008921428571428571,0.006514285714285718,0.008971428571428568
18,0.006614285714285715,0.009000000000000001,0.006628571428571428,0.009057142857142859
19,0.006499999999999998,0.009007142857142858,0.006514285714285726,0.009057142857142859
20,0.0063000000000000035,0.008850000000000005,0.006314285714285717,0.00888571428571429
