Story,CM x,CM y,Max x,Max y
1,0.002357366533430266,0.001544155898675566,0.002712500793406822,0.001794155916388351
2,0.0023312504262605806,0.00183214294005285,0.002370089742803337,0.0019370130712859015
3,0.0023241075664009155,0.0019678572384488903,0.00233839328598756,0.0019987014061639
4,0.0025812505243993982,0.0022012988102950467,0.00262410768501646,0.0022227273838639192
5,0.00299955425608047,0.002446428719528709,0.0030225453516709595,0.0024558443185040764
6,0.003202679383725139,0.0026370131436975705,0.003224107966156114,0.0026558443462373566
7,0.0034131704451046603,0.0027798703040680796,0.0034433044058151214,0.0027987015102394126
8,0.003655804673100733,0.002937988259278385,0.003684376119129667,0.0029522739860150062
9,0.00388125119836956,0.0032045469650757064,0.003909822644805734,0.0032116898291070822
10,0.004058929981942353,0.00347370305565728,0.004089063956729065,0.00349513164924272
11,0.004220090758331778,0.0037759761393182027,0.004231921204322728,0.003785391764375976
12,0.0043883943928972585,0.004040262166515838,0.004416296051340331,0.004047080459650006
13,0.004449555091095039,0.004244483391629559,0.004487501727688152,0.004251626258618894
14,0.004477456744644323,0.004394483602467729,0.004506697987808294,0.0044207823003992765
15,0.004625001578293023,0.004523055217755573,0.004646430164489947,0.0045396137271105684
16,0.0046787964895849445,0.004594483895232779,0.004690626955404921,0.004596756670441252
17,0.004671653626759518,0.004623055366711697,0.0046890644210511034,0.004625328142518858
18,0.0047430822554695665,0.004620782590949962,0.004771653707157188,0.004625328142518858
19,0.0046676358319489445,0.004608769630972238,0.0046890644210511034,0.004623055366711697
20,0.004534376702598891,0.0045207824442052204,0.00457009101541233,0.004565912424025443
