Story,CM x,CM y,Max x,Max y
1,0.0014142857142857143,0.0019428571428571429,0.0014285714285714288,0.001942857142857143
2,0.0014285714285714288,0.002142857142857143,0.001514285714285714,0.0021714285714285715
3,0.0014357142857142858,0.0022428571428571432,0.0014857142857142862,0.0022571428571428573
4,0.0016071428571428571,0.002457142857142858,0.0016285714285714287,0.0024571428571428583
5,0.001885714285714286,0.0027142857142857147,0.0018857142857142864,0.0027142857142857147
6,0.0020571428571428576,0.002928571428571428,0.0020571428571428585,0.0029428571428571438
7,0.002214285714285715,0.003128571428571429,0.002228571428571429,0.0031428571428571434
8,0.0023142857142857153,0.0033428571428571435,0.0023142857142857153,0.0033428571428571452
9,0.0024000000000000002,0.003507142857142859,0.002400000000000001,0.003514285714285716
10,0.0024571428571428583,0.0036500000000000013,0.0024571428571428583,0.003657142857142859
11,0.002521428571428572,0.0038142857142857145,0.0025428571428571444,0.003828571428571431
12,0.002578571428571431,0.003964285714285717,0.0026000000000000034,0.0039714285714285745
13,0.0025857142857142884,0.0041142857142857136,0.0026000000000000034,0.004114285714285717
14,0.002614285714285714,0.004207142857142858,0.0026285714285714285,0.0042285714285714305
15,0.002671428571428573,0.004271428571428571,0.0026857142857142874,0.00428571428571429
16,0.002671428571428573,0.004300000000000003,0.0026857142857142874,0.004314285714285715
17,0.0026499999999999987,0.004342857142857148,0.002657142857142862,0.004342857142857148
18,0.002671428571428573,0.0043642857142857155,0.0026857142857142913,0.004371428571428574
19,0.0026285714285714324,0.004357142857142856,0.002657142857142858,0.0043999999999999985
20,0.002557142857142861,0.004271428571428572,0.0025714285714285735,0.004342857142857148
