Story,CM x,CM y,Max x,Max y
1,0.001450669791205832,0.001044155869549027,0.0024339289321718338,0.001286688359479405
2,0.001344196542627085,0.0011655844459986153,0.001556026948263929,0.0012581169287849087
3,0.0012805804707369877,0.001160389652116903,0.0013399554966415238,0.001207792259240994
4,0.0014049108816205223,0.0011795454946638428,0.0014158484032762968,0.001229545498138524
5,0.0016118306114721705,0.0012662338565647415,0.0016236609832044591,0.001287662431143217
6,0.0017236610186417106,0.00139512996808202,0.001737946738142835,0.001430519596447079
7,0.0018220985510483587,0.0015100649089558327,0.0018236610562217758,0.0015402598650811118
8,0.0018593753559127308,0.0016461038462907834,0.0018808039358342906,0.0016675324164240146
9,0.0019415181614064045,0.0018126624475887686,0.0019700895991696457,0.0018363637565618558
10,0.0020772324922201124,0.0020009741425482163,0.002112946790225172,0.002034091047778642
11,0.0021915182467862455,0.002198701428932414,0.0021986611065112085,0.0022272728609093076
12,0.002426339230308002,0.0023415585893726285,0.002447767800756742,0.002370130021571878
13,0.0026421874452971974,0.0024084416890339756,0.0026508928131191148,0.0024227274048761855
14,0.002808035664893131,0.0024275975221366695,0.0028223213786770156,0.0024512988365978337
15,0.0029937499438672847,0.002465909187032575,0.002996874971904568,0.0025016234755514555
16,0.003089732112994065,0.0025538962216507055,0.0031111606840078213,0.002589610510682813
17,0.0031254463980142553,0.002644156001692913,0.003139732112020689,0.0026535716029491
18,0.0031810267382109997,0.00268798702939427,0.0031968749680313943,0.0027165584583164182
19,0.0031111606840078213,0.0027071428571427405,0.0031158482294479897,0.0027211039464618237
20,0.0029968749719020225,0.0026392858868074143,0.0030254463999380907,0.0026821430353137113
