Story,CM x,CM y,Max x,Max y
1,0.001192857142857143,0.001707142857142857,0.0012285714285714287,0.001742857142857143
2,0.0011642857142857143,0.0018714285714285714,0.0011714285714285717,0.0019142857142857147
3,0.0011428571428571427,0.0019142857142857147,0.0011428571428571427,0.0019142857142857147
4,0.00125,0.002035714285714286,0.0012571428571428573,0.0020571428571428576
5,0.0014285714285714288,0.002171428571428571,0.0014285714285714288,0.002171428571428572
6,0.0014857142857142857,0.0022857142857142863,0.0014857142857142857,0.0023142857142857153
7,0.001492857142857143,0.002342857142857144,0.001514285714285715,0.002342857142857145
8,0.0014857142857142866,0.0024571428571428574,0.0014857142857142866,0.0024571428571428583
9,0.0015285714285714286,0.0026071428571428574,0.0015428571428571436,0.0026285714285714285
10,0.0016642857142857143,0.002721428571428571,0.0016857142857142863,0.0027428571428571398
11,0.0018499999999999999,0.002821428571428573,0.0018571428571428586,0.0028285714285714303
12,0.0020714285714285717,0.002907142857142855,0.0020857142857142862,0.0029142857142857143
13,0.0022357142857142858,0.0031999999999999984,0.0022571428571428564,0.0032000000000000023
14,0.002357142857142858,0.003435714285714285,0.002371428571428572,0.003457142857142857
15,0.002492857142857143,0.0036285714285714294,0.0025142857142857146,0.0036285714285714294
16,0.0025428571428571444,0.0038000000000000017,0.0025428571428571444,0.0038000000000000017
17,0.002550000000000002,0.0039714285714285745,0.0025714285714285735,0.0039714285714285745
18,0.002578571428571431,0.004071428571428573,0.0026000000000000034,0.004085714285714288
19,0.0025285714285714295,0.004085714285714286,0.0025428571428571444,0.004114285714285717
20,0.0024428571428571455,0.004007142857142858,0.0024571428571428604,0.004057142857142855
