Story,CM x,CM y,Max x,Max y
1,0.0006102678583024307,0.000759090914267874,0.0006332589304372947,0.0007805194859931206
2,0.0005531250009522529,0.0008876623447534147,0.0005745535724544946,0.0008970779311070149
3,0.0005330357194253246,0.0009542207894443619,0.0005600446480827431,0.0009564935187912984
4,0.0006171875063650901,0.0010590909192015263,0.0006203125075602752,0.0010685065063422109
5,0.0007345982249437906,0.0011873376844655109,0.0007345982249437906,0.0011873376844655109
6,0.0008203125133300371,0.0013087662606877293,0.0008203125133300371,0.0013301948330081185
7,0.0008901785859771271,0.0014159091224455887,0.0009060268020147984,0.0014159091224455887
8,0.0009345982316424593,0.0014993506797275132,0.0009345982316424593,0.0015016234121166287
9,0.0009631696613034085,0.0015542208064701056,0.0009631696613034085,0.0015587662720270173
10,0.0009845982335740997,0.0016756493823416438,0.0009917410909976636,0.0016970779545869778
11,0.000998883948429558,0.0018113636734141839,0.0010203125207252422,0.0018136364081530502
12,0.0010203125207252422,0.0019113636776340109,0.0010203125207252422,0.001927922128248727
13,0.001027455378165361,0.0019779221309043403,0.0010488839504857177,0.0019850649884297945
14,0.0010345982356054799,0.0020756493993413392,0.0010488839504857177,0.0020970779717812134
15,0.0010988839526495158,0.002168506546665173,0.0011060268101063186,0.0021827922616530783
16,0.0011274553825011057,0.0022256494066543366,0.0011345982399660348,0.0022399351216607953
17,0.0011345982399743877,0.0022613636941844167,0.0011631696698591624,0.0022685065516922904
18,0.0011631696698591624,0.0022685065516922904,0.0011631696698591624,0.0022685065516922904
19,0.0011345982399660348,0.0022542208366765426,0.0011345982399660348,0.0022685065516922904
20,0.0010973214507655601,0.0022185065491602813,0.0011060268101063186,0.0022685065516922904
