Story,CM x,CM y,Max x,Max y
1,0.0007426339361831253,0.0006308441567455074,0.000756919650764549,0.0006308441567455074
2,0.0006886160793789975,0.0007068181851927459,0.0007029017939985916,0.0007211038996154201
3,0.000651339292193079,0.0007496753284723456,0.0006727678640509383,0.0007542207855876727
4,0.0006997767924622585,0.0008068181862187782,0.0007029017939985916,0.0008113636437395701
5,0.0007886160818849405,0.0008685065019658966,0.0007886160818849405,0.0008685065019658966
6,0.0008044642975693892,0.0009327922175608526,0.0008203125133300371,0.0009542207894443619
7,0.0008774553724199642,0.001025649362473345,0.0008774553724199642,0.001044480536572224
8,0.0009203125168286288,0.0011185065075802706,0.0009345982316424593,0.001127922095060711
9,0.0009631696613034085,0.0011827922235372046,0.0009631696613034085,0.0011850649539954586
10,0.0009703125187269723,0.001225649367564102,0.0009917410909976636,0.0012399350822458709
11,0.0010203125207252422,0.0012970779410333036,0.0010250000256250506,0.0013256493704480025
12,0.0010892857432721415,0.0013970779440797094,0.001110714315862343,0.001411363658817333
13,0.001153571461123517,0.0014519480709947834,0.001169419678357358,0.0014685065178225503
14,0.0011979911087055502,0.0015185065195152164,0.0012250000367500665,0.0015301948420588123
15,0.0012607143246651166,0.0016659091346418338,0.0012821428974385608,0.0016730519921599493
16,0.0012837054000094349,0.0017685065288216317,0.0012837054000094349,0.0017873377127083732
17,0.0012964286126414329,0.0018444805731382362,0.0013122768305310012,0.0018444805731382362
18,0.0013178571854559223,0.0018827922478344308,0.001339285758290774,0.0018970779627294043
19,0.0012964286126414329,0.00188733771853226,0.001310714327844305,0.0019016234336720473
20,0.0012535714670739685,0.0018444805731513405,0.0012821428974385608,0.0018730520033924728
