Story,CM x,CM y,Max x,Max y
1,0.0010142857142857143,0.0011214285714285712,0.0010285714285714286,0.0011428571428571427
2,0.0009857142857142857,0.0013428571428571428,0.001,0.0013714285714285716
3,0.0010285714285714286,0.0014428571428571429,0.0010571428571428572,0.0014571428571428572
4,0.0011642857142857143,0.0015857142857142856,0.0011714285714285717,0.0016
5,0.0014000000000000002,0.001871428571428572,0.0014000000000000004,0.0018857142857142864
6,0.0015000000000000005,0.0021428571428571434,0.001514285714285715,0.002171428571428572
7,0.0015714285714285717,0.0023999999999999994,0.001571428571428572,0.002400000000000001
8,0.0016428571428571434,0.0026000000000000003,0.001657142857142858,0.002600000000000001
9,0.0017000000000000006,0.00275,0.001714285714285716,0.0027714285714285714
10,0.0017428571428571439,0.002871428571428571,0.0017714285714285727,0.0028857142857142875
11,0.001814285714285715,0.002992857142857145,0.0018285714285714294,0.0030000000000000027
12,0.0018928571428571438,0.0031571428571428566,0.0019142857142857156,0.003171428571428571
13,0.0019142857142857156,0.0032642857142857165,0.0019142857142857156,0.0032857142857142885
14,0.001957142857142857,0.0033214285714285733,0.0019714285714285723,0.0033428571428571435
15,0.0021214285714285714,0.0035214285714285725,0.002142857142857144,0.003542857142857143
16,0.002221428571428572,0.0036857142857142852,0.002228571428571429,0.0036857142857142883
17,0.002271428571428571,0.0038142857142857162,0.002285714285714286,0.003828571428571431
18,0.002328571428571428,0.003914285714285715,0.0023428571428571426,0.003914285714285715
19,0.002285714285714288,0.003921428571428572,0.002314285714285717,0.003942857142857145
20,0.0021928571428571422,0.0038142857142857162,0.002228571428571429,0.003828571428571431
