Story,CM x,CM y,Max x,Max y
1,0.0012330357423706562,0.0007094155855569428,0.0012488839597378557,0.0007451298713879967
2,0.0011544643103007328,0.0008087662439767356,0.0011631696698591624,0.0008444805306123407
3,0.0011044643082129882,0.0008944805319855364,0.001133035737957769,0.0009016233893282877
4,0.0012044643124958575,0.0010061688514597746,0.0012203125297452775,0.0010204545663276472
5,0.0014495536293827908,0.0011301948252300802,0.0014566964870995,0.0011347402856034246
6,0.0015709822110266047,0.0012347402904126408,0.0015979911381305996,0.0012490260054139406
7,0.0016622768579421102,0.0013038961343765476,0.0016837054312562395,0.0013061688655194093
8,0.001699553651328665,0.0014275974436905382,0.001713839366968784,0.0014490260163677578
9,0.001802678671219647,0.0015610390048289495,0.001802678671219647,0.0015633117376474526
10,0.00191540189294248,0.0017087662797890253,0.0019169643986778773,0.0017301948523818788
11,0.0020272322817368586,0.0018990260469997863,0.0020343751398632596,0.001906168904692382
12,0.002245535869675086,0.0020516234430706685,0.0022613840939353707,0.0020730520158976323
13,0.0024296876731153445,0.002156168925364241,0.002431250182343588,0.002163311783132066
14,0.0025812502056978904,0.0022133117875906107,0.00260267878057213,0.0022227273838639192
15,0.0027439734353961196,0.002291883223370734,0.002745535947165768,0.002310714417755168
16,0.002822544876887101,0.0023964287135026384,0.00282968773521769,0.0023964287135026384
17,0.002836830593560483,0.0024821430096274386,0.002858259168588862,0.0025107144417373037
18,0.0028852680890063304,0.002553571589998728,0.002913839522203761,0.0025678573060993895
19,0.002828125222714733,0.002558441705887805,0.00282968773521769,0.0025678573060993895
20,0.0027082591439370847,0.00248928586764714,0.0027424109236394256,0.0025107144417373037
