Story,CM x,CM y,Max x,Max y
1,0.0009716518183934863,0.000951948060107283,0.0009787946760222719,0.000951948060107283
2,0.0009645089607647006,0.0011019480629008646,0.0009787946760222719,0.0011233766347560174
3,0.0009756696730418414,0.0011448052066260342,0.0009787946760222719,0.001154220794210468
4,0.0010955357507265045,0.001247077939591362,0.0011169643236112296,0.0012685065116278353
5,0.0012899554103534675,0.0013542207998857958,0.0012930804155621349,0.0013542207998857958
6,0.0014256697080199609,0.0014470779456886382,0.0014328125658201408,0.0014685065178225503
7,0.0015256697175964232,0.0015185065195152166,0.0015470982911573563,0.0015256493769024743
8,0.0015899554383864692,0.0016159091320415596,0.0016073661622016363,0.0016181818652560827
9,0.0016542411594444042,0.0017230519948509277,0.0016645090259895386,0.0017324675864661102
10,0.0017145090320024208,0.0018159091429102085,0.0017216518900125986,0.0018181818776856823
11,0.001785937612324262,0.0019181818844497727,0.0018073661864868537,0.001932467599727387
12,0.0018716519091944396,0.0019659091518994198,0.0018930804834892043,0.001987337724667852
13,0.001925669762464334,0.0020016234398597312,0.0019470983365880985,0.002015909155051611
14,0.001955803700613162,0.0020636364213268508,0.0019787947810192196,0.0020730520158976323
15,0.0020073662136467106,0.002151623449732083,0.0020073662136467106,0.002158766307360508
16,0.0020145090718182205,0.0022373377414099164,0.00203593764633275,0.002244480599057816
17,0.0020073662136467106,0.0022873377449972193,0.0020073662136467106,0.0023016234603190256
18,0.0020216519299897304,0.0023087663179864365,0.00203593764633275,0.0023301948909886703
19,0.0019859376391760924,0.0023016234603320416,0.0020073662136467106,0.0023587663216839186
20,0.0019359376321954832,0.002258766314418518,0.0019502233484507052,0.0023301948909886703
