Story,CM x,CM y,Max x,Max y
1,0.0006345982222249235,0.0007512987137437426,0.0006774553661857747,0.000765584428510089
2,0.000661607150835635,0.0008990259901854112,0.0006774553661857747,0.0009084415767285584
3,0.0006687500081531759,0.0009941558661047244,0.0006774553661857747,0.0009941558661047244
4,0.0007631696543729807,0.0011084415857929753,0.0007631696543729807,0.0011084415857929753
5,0.0009060268020147984,0.0012396104171420292,0.0009060268020147984,0.0012512987362377132
6,0.0009830357320619152,0.0013418831531563692,0.0009917410909976636,0.0013633117257585378
7,0.001027455378165361,0.0014844156434065839,0.0010488839504857177,0.001486688375693011
8,0.0010687500210435738,0.0016224026737601798,0.001077455380279108,0.0016295455315785874
9,0.001133035737957769,0.001743831257154866,0.0011345982399660348,0.001743831257154866
10,0.0011901785975698836,0.0018629871062615815,0.0011901785975698836,0.0018844156798602694
11,0.0012473214573042472,0.0020032468789050913,0.0012473214573042472,0.0020032468789050913
12,0.0013187500321481848,0.0021438313027508484,0.00133303574713537,0.0021461040404782334
13,0.0013901786071757443,0.002303571559796618,0.0013917411101984295,0.0023152598966150397
14,0.0014330357522905407,0.002432143003509563,0.0014488839706150278,0.002453571577538282
15,0.0014901786125452437,0.0025607144480490588,0.001506026831164261,0.0025678573060993895
16,0.001518750042718648,0.0026535716029491,0.0015330357578128998,0.0026535716029491
17,0.001506026831164261,0.0026821430353137113,0.001506026831164261,0.002686688522610758
18,0.0015258929002657739,0.0027178573258309947,0.0015330357578128998,0.0027392859001657585
19,0.0014988839735914044,0.0026892858934151353,0.001506026831164261,0.002710714467719407
20,0.0014401786098223496,0.002617857312554267,0.001475892897466091,0.0026295456565424992
