Story,CM x,CM y,Max x,Max y
1,0.0030357107652724566,0.003507153038953644,0.005762031199828011,0.0070532989330027605
2,0.0024649588325617224,0.004008780365966088,0.003136389319940555,0.004701319216146038
3,0.003199113572041018,0.004375666569723288,0.003345096431377867,0.00461333128089
4,0.00322054223519447,0.004682812422586295,0.003283265743546745,0.004773397744731697
5,0.0034134003311406527,0.005021127651878501,0.003427686118459062,0.005056842332837627
6,0.0035317034525621746,0.005335741536108636,0.0035404099125358576,0.005366586091324891
7,0.0036928648795163904,0.005626329439607059,0.0037031328112958465,0.005647758278920462
8,0.0037881777894485493,0.005840617886213682,0.0038142940294469936,0.005850033637693283
9,0.0038596067061731493,0.006009775920146087,0.003871437166019129,0.0060191916790620385
10,0.0039096069521375384,0.0061263359932726535,0.003928580307163134,0.0061334789483682445
11,0.003972108825668167,0.006236077668745482,0.004000680428620091,0.006247766250268936
12,0.004100681050156591,0.006407186601023475,0.004114966854433596,0.0064425769238236515
13,0.004172110075743643,0.0065643319227693744,0.004172110075743643,0.006598098460361552
14,0.004200681688499265,0.006654917730465997,0.004200681688499265,0.006692905417827819
15,0.0042578249185626325,0.006757841168556223,0.004286396535169591,0.0067740754511691524
16,0.004250682014323402,0.0068058936460425445,0.0042578249182126686,0.006841608515024605
17,0.004222110399116517,0.006832517197419601,0.004229253302655602,0.006865634752278723
18,0.004241976583455202,0.006870829378548092,0.0042578249182126686,0.0068919338195873
19,0.004186395882121454,0.006835114511908568,0.004200681688499265,0.00685881626125972
20,0.004114966855133931,0.006715956814425087,0.0041435384643882765,0.006746801525813675
