Story,CM x,CM y,Max x,Max y
1,0.00150736615114458,0.001488636447055451,0.001521651866959737,0.0015243507368524194
2,0.0015287947248818804,0.0017980520773098084,0.0015502232986483104,0.0018386364915050006
3,0.0015573661565851339,0.002019480682946383,0.0015787947303956044,0.002040909257892192
4,0.001755803675331977,0.0022672079874232337,0.0017772322493326516,0.0022717534653728957
5,0.0020890626672943444,0.0025288963753421706,0.002096205525588125,0.0025288963753421706
6,0.0022716519682379212,0.0027262990498385545,0.0022930805431485507,0.002733441908819132
7,0.0024176341532070023,0.0028883120615509975,0.0024390627286621403,0.0029025977795581514
8,0.0025477681166460636,0.0029905848356255264,0.0025549109752516144,0.0029905848356255264
9,0.0026636163660084746,0.0030977277236650166,0.0026738842470505272,0.0031071433320916434
10,0.002782589642551508,0.003197727753483805,0.002789732501537284,0.003219156331418922
11,0.002907143272469435,0.003330844726691753,0.0029357147092960514,0.003337987586297072
12,0.003092857613423444,0.0035503252130098515,0.0031071433320916434,0.003557468072325096
13,0.0032285719416912557,0.0038717538868500477,0.003250000519999948,0.0038717538868500477
14,0.0033229916319713164,0.004121753972683943,0.003337277351114516,0.004128896832351755
15,0.003442857726921098,0.004357468344258241,0.0034515631051019453,0.004357468344258241
16,0.0034729916841325977,0.004507468401406055,0.0034801345438093337,0.004528896981149471
17,0.00347142916529842,0.004586039860677184,0.0034801345438093337,0.004586039860677184
18,0.003508705982622139,0.004648052824095175,0.003537277421476939,0.004669481403649606
19,0.0034515631051023894,0.0046146113005465905,0.0034515631051023894,0.0046146113005465905
20,0.0033372773511566893,0.004486039821697585,0.0033658487894852617,0.004500325541491583
