Story,CM x,CM y,Max x,Max y
1,0.00856428562539039,0.008871697833762557,0.010262463286037343,0.01680720114204765
2,0.0028622813226222158,0.009411548844656562,0.004230589229292986,0.010404454662578595
3,0.003375005467320362,0.010040149755047263,0.0037479979247430294,0.010325554586536877
4,0.0036116133944824247,0.010568425015184032,0.0036607207808789653,0.010635311632858142
5,0.004065633048798548,0.011072999469695788,0.00408773145197716,0.011108391530884125
6,0.004472548092886462,0.011408409491590558,0.004493976698120853,0.011451269241925579
7,0.004809825463671457,0.011610370519559998,0.004811387999778827,0.011660373632099276
8,0.005009825813063578,0.011676284738994729,0.005011388352240082,0.01171979308788393
9,0.005156701001602525,0.011692520107621186,0.00518125469551198,0.011725315117843721
10,0.005218531589878108,0.011700963648650971,0.00523996020153263,0.011736680206637828
11,0.005204245848849615,0.012120780208780796,0.005211388719326601,0.01212305325060791
12,0.005303130494084931,0.012520481457079465,0.005345987727505317,0.012527624776306309
13,0.005526122090927867,0.012995186476951626,0.005577684750706687,0.012999732660845427
14,0.005677684978805169,0.013469244465608059,0.005720542220380913,0.01348093406301092
15,0.0058975515155510055,0.01397220108867639,0.005949114189370488,0.013988437073691393
16,0.005995989198710887,0.01433683745299159,0.00606027506724675,0.014350800369877556
17,0.006015855264724672,0.014531982246426723,0.00606183762458215,0.014550815419526715
18,0.006094426881967156,0.014686863857595088,0.0061475521209151986,0.014693683453855817
19,0.006001569516621279,0.014608286440239314,0.0060587125099400545,0.014629716641116798
20,0.005803131601559807,0.01435112423118994,0.005831703095978645,0.014374827578126484
