Story,CM x,CM y,Max x,Max y
1,0.0006395089330573688,0.0008977273092315323,0.0007792410761249868,0.0009620130289915767
2,0.0005625000038740823,0.0010237013507052818,0.0005937499977736492,0.0010522727822779745
3,0.0005508928552234073,0.0010834416120053061,0.0005651785694102518,0.0011094156457213604
4,0.0006254464273432264,0.0012022727995535764,0.0006270089279555863,0.001223701373633171
5,0.0007468749982493274,0.0013425325656069877,0.0007683035695766185,0.0013470780283571144
6,0.0008341517846245413,0.0014756494787273088,0.0008555803559967596,0.0014899351955463326
7,0.0009127232129815314,0.0015993508056605019,0.0009158482155941275,0.001606493664221879
8,0.0009587053585769729,0.0017064936849125177,0.000972991072905486,0.0017207794022432443
9,0.0010000000000002288,0.0017785715823009183,0.0010046875047094474,0.0017951300336732899
10,0.0010229910730617403,0.0019500001852601463,0.00103325893355315,0.0019665586383421376
11,0.0010301339302272456,0.0021165586699767886,0.0010348214352238884,0.002137987246082968
12,0.0010546875051914803,0.002237987268694942,0.0010633928641685959,0.0022522729862842635
13,0.0010363839368996795,0.002287987280406386,0.0010520089539322907,0.002311688596296417
14,0.0010892857432721415,0.0023094158569180795,0.001110714315862343,0.0023379872923310367
15,0.0011448661015229472,0.00230227299808085,0.001167857176224263,0.0023379872923310367
16,0.00118214289134555,0.002342857411456725,0.001196428606466837,0.00236883146785799
17,0.001194866104233966,0.00240000028200757,0.001196428606466837,0.0024237015991459753
18,0.0012107143216084518,0.0024451301759776467,0.0012250000367500665,0.0024545457758679617
19,0.0011892857489061936,0.0024451301759990133,0.001196428606466837,0.00248311721204947
20,0.0011520089590475882,0.002402273022591544,0.001167857176224263,0.002480844470782565
