Story,CM x,CM y,Max x,Max y
1,0.001977455626139669,0.0015188309106956787,0.0024058056316142973,0.0021902592623850416
2,0.0018203127241669028,0.00168311659700437,0.0018973216670919745,0.001763960733704457
3,0.0016973216186390119,0.0016853893310169459,0.0017258930537716619,0.0017068178955382616
4,0.0018116073599267755,0.00190292269328258,0.0018116073599267755,0.00190292269328258
5,0.002031473482400505,0.0021577930005710192,0.0020401788479457285,0.002160065738356812
6,0.0020330359888469087,0.0024100659450132776,0.0020417413544468535,0.0024172088083773643
7,0.001984598481438036,0.0026412349609636074,0.002013169917870621,0.002645780447115405
8,0.001909152043128904,0.0028415597836688434,0.0019321431262628052,0.0028629883760668165
9,0.0019066967010205422,0.0029987027985665365,0.0019352681379297583,0.003010391158590941
10,0.0019542413743091755,0.003136689977124068,0.001993973518455877,0.0031532484568199386
11,0.002086830690964026,0.0033204563283393885,0.0021082592693753887,0.0033418849234540648
12,0.002313170007660777,0.0035204565557413695,0.0023321432519412873,0.003541885152317194
13,0.002537053982920716,0.0036561710035045154,0.00255446472225431,0.0036584437611098257
14,0.0027354915395894734,0.003753898367726131,0.002752902282465713,0.0037704568591443283
15,0.002944196984758926,0.0038181841620519904,0.002952902358234718,0.0038275997886338736
16,0.003067188118230147,0.003846755626646857,0.0030687506329300247,0.003856171253796161
17,0.0031227684836751387,0.0038516257319354767,0.003151339923860716,0.003880197196303556
18,0.003183036395796846,0.003856171253796161,0.0032084828046068554,0.003856171253796161
19,0.003124330998885808,0.003846755626646857,0.00312589351413864,0.003882469957750721
20,0.003002902378026831,0.0037896126978689557,0.00301160775216999,0.0038275997886338736
