Story,CM x,CM y,Max x,Max y
1,0.0008886160847416636,0.000630194811357072,0.0009029017994596005,0.0006639610419358387
2,0.000867187512671796,0.000739610399314221,0.0008743303700237267,0.0007610389713178265
3,0.0008473214417349027,0.0008467532595092088,0.0008473214417349027,0.0008467532595092088
4,0.000938616086296145,0.0009610389775135063,0.0009600446584149834,0.0009610389775135063
5,0.001104464308198011,0.0010873376808751784,0.001104464308198011,0.0011038961256872365
6,0.0011616071677483875,0.0011753247000557212,0.0011631696698591624,0.0011896104149473848
7,0.0011917410997857188,0.0012253247022208334,0.0011917410997857188,0.001246753274602627
8,0.001218750027421831,0.0012159091141221588,0.0012203125297452775,0.0012181818447602355
9,0.0012401785998336432,0.0011896104149473848,0.0012488839597378557,0.0011896104149473848
10,0.0012473214573042472,0.0011896104149473848,0.0012488839597378557,0.0011918831454419924
11,0.0012917411047930285,0.0013801948351537894,0.0013060268198225855,0.0013896104242600877
12,0.0013529018167764335,0.001606493541390175,0.001363169680040047,0.0016181818652560827
13,0.0013845982526588339,0.0017873377127083732,0.0013917411101984295,0.0017896104472497221
14,0.0014060268252944048,0.001932467599727387,0.00142031254039038,0.001932467599727387
15,0.0014703125433083828,0.0020324676069067927,0.0014774554008728344,0.002046753322243732
16,0.0015131696887453051,0.002094480588743688,0.0015345982614884369,0.002103896183679842
17,0.0015345982614884369,0.0021181818990611964,0.0015345982614884369,0.0021324676144425505
18,0.0015703125494434768,0.0021444805921036576,0.0015917411222364372,0.0021610390452349026
19,0.0015544643304772718,0.0021253247567518735,0.0015631696918458231,0.0021324676144425505
20,0.0014917411160185478,0.0020659091582886442,0.001506026831164261,0.002075324752947204
