Story,CM x,CM y,Max x,Max y
1,0.0013970983672911654,0.0018759740419921978,0.0017196430352489627,0.002061688330966547
2,0.0013765624547934878,0.0021308441661536904,0.0014337053081792956,0.002173701309428439
3,0.0013694195981393104,0.0021925325002081137,0.0014051338815247256,0.002206818214920474
4,0.0015408481577807048,0.0023782467917002085,0.001576562440879146,0.0023805195318397743
5,0.0018194195642682821,0.002634091142581076,0.0018337052773279138,0.0026626625762646203
6,0.0019908481202934245,0.002872402838671849,0.0020082588458204286,0.002891234047847324
7,0.002143973120028902,0.0031016235288849853,0.0021604910201166597,0.003117532773617666
8,0.0022573659993209197,0.003265909259773963,0.002274776728844949,0.00328896137981715
9,0.002332812405766527,0.0033818185423073123,0.002354240975472202,0.0034295457990591092
10,0.0023828124017088617,0.0035866886886458354,0.0024082588097711875,0.003631818597826923
11,0.002393973096880714,0.0038581173195591624,0.00241450884611152,0.0038889615162428517
12,0.002490401499561107,0.004067532989858704,0.002526115777090696,0.004091234332099165
13,0.002576115765403035,0.00420324731115836,0.0026118300426736163,0.004234091515335533
14,0.0026174103873943247,0.004274675901763229,0.0026435264861934516,0.0042935071581635354
15,0.002699106818946243,0.00434350717382149,0.0027276782406972636,0.004379221470796629
16,0.0027196425759436595,0.004403247365711615,0.002733928287295318,0.00443409157420467
17,0.0027069193760176076,0.004450974607423108,0.002735490798978519,0.004460390238899177
18,0.002735490798978519,0.004474675957238513,0.0027624997099375184,0.00448896167557785
19,0.0026926336645299127,0.004458117466471669,0.00270691937603253,0.00448896167557785
20,0.002610044416510621,0.004388961647567308,0.0026243301283339457,0.004460390238899177
