Story,CM x,CM y,Max x,Max y
1,0.0007071428571428571,0.0011642857142857143,0.0007142857142857143,0.0011714285714285715
2,0.0007142857142857142,0.001257142857142857,0.0007142857142857143,0.0012857142857142859
3,0.0007142857142857144,0.0013,0.0007142857142857144,0.0013142857142857142
4,0.0008214285714285714,0.0014285714285714288,0.0008285714285714285,0.0014285714285714288
5,0.0009642857142857144,0.0015928571428571426,0.0009714285714285714,0.0016
6,0.0010285714285714288,0.0017428571428571432,0.0010571428571428568,0.0017428571428571432
7,0.0010857142857142862,0.0018928571428571425,0.0010857142857142862,0.0019142857142857136
8,0.0011142857142857144,0.002028571428571429,0.0011142857142857144,0.002028571428571429
9,0.0011357142857142855,0.002142857142857144,0.0011428571428571427,0.0021428571428571447
10,0.0011571428571428575,0.0022571428571428573,0.0011714285714285722,0.002257142857142858
11,0.001185714285714286,0.002428571428571429,0.0012000000000000008,0.002428571428571429
12,0.0012214285714285717,0.002728571428571429,0.0012285714285714302,0.002742857142857144
13,0.0012571428571428573,0.003,0.0012571428571428573,0.0030000000000000027
14,0.0012785714285714295,0.003214285714285716,0.001285714285714287,0.0032285714285714296
15,0.0013142857142857142,0.0033857142857142875,0.0013142857142857142,0.0034000000000000024
16,0.0013214285714285715,0.003492857142857144,0.0013428571428571437,0.003514285714285716
17,0.0013214285714285715,0.0035499999999999985,0.0013428571428571437,0.0035714285714285704
18,0.0013428571428571437,0.0035714285714285704,0.0013428571428571437,0.0035714285714285704
19,0.0013142857142857142,0.003542857142857141,0.0013428571428571437,0.0035714285714285744
20,0.001285714285714287,0.0034785714285714324,0.001285714285714287,0.0035428571428571492
