Story,CM x,CM y,Max x,Max y
1,0.0007999999999999999,0.0006571428571428572,0.0008285714285714286,0.0006857142857142858
2,0.0008,0.0007642857142857142,0.0008,0.0007714285714285715
3,0.0007999999999999998,0.0008571428571428571,0.0008,0.0008571428571428574
4,0.0008857142857142858,0.0009999999999999998,0.0008857142857142858,0.0009999999999999998
5,0.0010285714285714288,0.0011357142857142857,0.0010285714285714288,0.0011428571428571427
6,0.0010928571428571432,0.0012285714285714287,0.0011142857142857144,0.0012285714285714291
7,0.0011357142857142857,0.0012857142857142859,0.0011428571428571427,0.0012857142857142859
8,0.0011714285714285717,0.0012857142857142859,0.0011714285714285722,0.0012857142857142859
9,0.0011928571428571426,0.0012285714285714287,0.0012000000000000008,0.0012285714285714291
10,0.001192857142857143,0.0012642857142857143,0.0012000000000000008,0.0012857142857142859
11,0.001207142857142858,0.0014571428571428572,0.0012285714285714291,0.0014571428571428576
12,0.0012857142857142854,0.0017000000000000006,0.001285714285714287,0.0017142857142857148
13,0.0013428571428571437,0.0019142857142857147,0.0013428571428571437,0.0019142857142857156
14,0.0014071428571428572,0.0020571428571428576,0.0014285714285714297,0.0020571428571428585
15,0.0015,0.0021857142857142865,0.001514285714285716,0.0022000000000000014
16,0.0015571428571428572,0.0022571428571428573,0.0015714285714285728,0.002257142857142858
17,0.0015857142857142854,0.002285714285714286,0.0016,0.002285714285714288
18,0.0016071428571428567,0.0023142857142857153,0.0016285714285714278,0.0023142857142857153
19,0.0015714285714285728,0.0023142857142857153,0.0015999999999999981,0.0023428571428571465
20,0.0015142857142857145,0.0022571428571428586,0.0015428571428571436,0.002314285714285717
