Story,CM x,CM y,Max x,Max y
1,0.0006299107203352198,0.0004711038975959526,0.0006441964348986399,0.0004925324691633119
2,0.0006283482197168492,0.0005068181835470469,0.0006441964348986399,0.0005211038979307819
3,0.0006441964348986399,0.0005633116945667224,0.0006441964348986399,0.0005633116945667224
4,0.0007299107224319812,0.0006610389687689865,0.0007314732232658248,0.0006775974117054893
5,0.0008727678688317935,0.000770454557277297,0.0008727678688317935,0.0007918831293784764
6,0.0009314732289231988,0.0008801948173000336,0.0009584821569775842,0.0009038961184522176
7,0.0009814732305549747,0.0009918831365919021,0.000988616087934972,0.0009918831365919021
8,0.0010171875174831819,0.0010753246959928193,0.0010187500191015028,0.0010775974258985415
9,0.001077455380279108,0.0011490260005546512,0.001077455380279108,0.001163311715505878
10,0.0011345982399660348,0.0012110389873070228,0.0011361607419793968,0.0012204545754113407
11,0.0012131696722553877,0.0012775974354498098,0.0012218750320742383,0.0012775974354498098
12,0.001298883962307807,0.0013253247068252202,0.0013075893224901048,0.001334740295622313
13,0.0013560268225087282,0.0013561688682244815,0.001364732182946027,0.0013633117257585378
14,0.0014243303916005303,0.0013610389942692854,0.0014457589640701931,0.0013633117257585378
15,0.0015029018240923216,0.0013775974408433197,0.0015029018240923216,0.0013918831559281014
16,0.0015386161116655618,0.0013847402983857104,0.001560044684226371,0.0013918831559281014
17,0.0015457589691858316,0.0013801948351537894,0.001560044684226371,0.0013918831559281014
18,0.0015743303992809734,0.0013847402983857104,0.0015886161143355757,0.0013918831559281014
19,0.001531473254145292,0.0013704545833009287,0.001531473254145292,0.0013918831559281014
20,0.001481473251573329,0.0013418831531563692,0.0015029018240923216,0.0013633117257585378
