Story,CM x,CM y,Max x,Max y
1,0.0012071428598318748,0.0012285720932911216,0.0019524549366678262,0.002508768200868567
2,0.0009305804805119869,0.0012724030302016527,0.0010591519484172154,0.001430519914691828
3,0.0011234376852720287,0.00139123430493993,0.0011734377035182942,0.0014412343514306953
4,0.0011734377035182942,0.0014792214038667599,0.0012004466407933994,0.0015006499967082062
5,0.0013091520436115652,0.001609091472052781,0.001316294903765512,0.001630520059883589
6,0.001371875282949484,0.001759091592791096,0.0013734377858469473,0.0017733773191396301
7,0.0014448663900763496,0.0018853903989479548,0.001459152111092237,0.001887663134158164
8,0.0014718753289072978,0.001997403483523494,0.0014877235534070839,0.0019996762197254095
9,0.0015091521353555364,0.0021022737084520015,0.0015162949960050207,0.002113962047211431
10,0.0015091521353555364,0.0021996764222281407,0.0015162949960050207,0.0022019491603578805
11,0.0015116072928173375,0.002316235000757359,0.0015274555136389556,0.0023185077400808838
12,0.001586160886922575,0.002401949385497914,0.0015877233908491667,0.0024064948660067215
13,0.0016147323219196008,0.0024448065793490465,0.0016162948259891593,0.0024659105334667477
14,0.0016218751806982101,0.00248279364934384,0.0016448662612491144,0.002494481997704018
15,0.001646428765471778,0.002530196328651854,0.0016703126879104783,0.002551624927481064
16,0.0016433037570340381,0.0025610405358707468,0.001647991269702481,0.0025824691352756405
17,0.001626562693038924,0.0025730535266359203,0.001647991269702481,0.0025824691352756405
18,0.0016337055519267765,0.002587339259514267,0.001647991269702481,0.00260876785899445
19,0.0016122769752944855,0.0025610405358707468,0.0016194198341510718,0.0025824691352756405
20,0.0015694198222487537,0.002515910596207593,0.001590848398724727,0.0025253262039671635
