Story,CM x,CM y,Max x,Max y
1,0.0016497768236650814,0.0012922078147397553,0.0016712053960882265,0.0012993506721316545
2,0.0015299107504847184,0.0014922078222966107,0.0015299107504847184,0.0015038961445208126
3,0.0014354911001248,0.0015918831680508713,0.0014441964608081464,0.001596428634145374
4,0.0015426339617342797,0.0017964286509847896,0.001558482180427853,0.0017964286509847896
5,0.0017584821907446245,0.002058441653681585,0.0017584821907446245,0.0020798702271111326
6,0.0017870536208919477,0.002310714417755168,0.0017901786308880583,0.002310714417755168
7,0.001771205400912208,0.002539285873898067,0.0017870536208919477,0.002539285873898067
8,0.0017408482935564365,0.0027250001839425825,0.0017408482935564365,0.0027392859001657585
9,0.0017439733030413637,0.002879870316874768,0.0017455358077961528,0.0028821430630101273
10,0.0018216519026244635,0.0030133118727824434,0.0018390626293090097,0.0030227274788224984
11,0.001977901947241905,0.003220454756247945,0.0019850448055597153,0.003220454756247945
12,0.002213616274211656,0.0033847404926640847,0.0022151787818709616,0.003391883350790929
13,0.002420759171491359,0.0034990262229941376,0.0024421877472714532,0.0035061690811543835
14,0.0025953127998873844,0.0035633119465360136,0.0026167413763258317,0.0035633119465360136
15,0.00278816998938727,0.003613311953858249,0.00278816998938727,0.0036204548120519543
16,0.002873884296916537,0.003649026244859605,0.002873884296916537,0.003649026244859605
17,0.0029024557329259903,0.0036775976777009872,0.002931027168972622,0.0036775976777009872
18,0.002966741464164602,0.0036775976777009872,0.002988170041324423,0.0036775976777009872
19,0.002902455732907401,0.003663311961280296,0.002902455732907401,0.0036775976777009872
20,0.0028024557072716567,0.003591883379319039,0.0028167414251560434,0.003649026244859605
