Story,CM x,CM y,Max x,Max y
1,0.0007678571571174058,0.0010711039038771228,0.0007694196580397026,0.0010925324756200486
2,0.0007535714423021999,0.0012376623514928492,0.0007694196580397026,0.0012685065116278353
3,0.0007607142997098029,0.0012948052099391212,0.0007694196580397026,0.0012970779410286881
4,0.0008551339473920534,0.0014185065161906668,0.0008551339473920534,0.0014399350883106676
5,0.0009979910971803295,0.0015542208064701056,0.0009995535987377155,0.0015564935392407438
6,0.0010908482451284012,0.001625649380472783,0.0011122768177918548,0.0016422078286776475
7,0.001167857176224263,0.00165649354360624,0.001170982180495719,0.0016730519921599493
8,0.0012051339663033999,0.0016636364010705362,0.0012265625390969488,0.0016707792585348327
9,0.0012551339695315712,0.001632792237878556,0.0012566964719948584,0.0016399350952843285
10,0.0012821428974385608,0.0015827922360563543,0.0012837054000094349,0.0015827922360563543
11,0.0013051339729006095,0.0016685065249265323,0.001313839333223661,0.0016775974594616125
12,0.0013321429006791568,0.001875649390386944,0.0013424107639070162,0.0018970779627294043
13,0.0013694196917039797,0.002061363684385932,0.0013694196917039797,0.0020730520158976323
14,0.0013979911223554263,0.0021970779766504783,0.0014250000498751496,0.0022113636916478783
15,0.0014479911261042356,0.0022970779817423795,0.001455133983788766,0.0023016234603190256
16,0.0014622768414841367,0.0023587663216839186,0.001483705414570249,0.0023587663216839186
17,0.0014479911261042358,0.0024301948985398156,0.001483705414570249,0.0024444806139265612
18,0.0014694196991795075,0.0024873377601385884,0.001483705414570249,0.0025016234755514555
19,0.0014408482684197055,0.0024873377601385884,0.001455133983788766,0.0025016234755514555
20,0.0014051339800292312,0.0024301948985398156,0.0014265625530506454,0.0024444806139265612
