Story,CM x,CM y,Max x,Max y
1,0.0010845982377691759,0.0014266234575044433,0.0011345982399660348,0.0014409091734338894
2,0.0010631696653824129,0.0017146105133720316,0.0010805803839158117,0.0017288962297465286
3,0.0010616071636189404,0.00195519495830938,0.0010805803839158117,0.0019574676942766844
4,0.0011734375316311445,0.002221753455770607,0.001194866104233966,0.002243182031284417
5,0.0013805804010609884,0.0025074677992996527,0.001394866116263306,0.0025288963753421706
6,0.0014448661195674405,0.002743182138020891,0.0014520089771877169,0.002757467855664374
7,0.0014520089771972822,0.00289577954044304,0.001480580407707083,0.002900325033157085
8,0.0014448661195674405,0.002948052298665561,0.0014535714804846927,0.002957467904647548
9,0.0015020089806256488,0.002945779551659088,0.0015107143418266755,0.002957467904647548
10,0.0016234375608788721,0.0029029223991814844,0.0016265625691291557,0.0029243509753968167
11,0.001759151857281479,0.002843182161966074,0.0017694197247720503,0.002871753597517736
12,0.0019194197393678082,0.0031814938928176367,0.0019408483129746922,0.0031814938928176367
13,0.002097991186870509,0.0034912341777006404,0.0021122769027381843,0.0034935069326902414
14,0.002229687645626704,0.003719805662196381,0.0022551340620675783,0.0037220784209331583
15,0.002383705506396072,0.003936688766137503,0.002397991222480889,0.003948377150254047
16,0.002458259105807644,0.004067532989845696,0.002458259105807644,0.004088961566808998
17,0.0024622769450245124,0.004134091486931056,0.0024837055192489252,0.004148377205226794
18,0.0025051340935063134,0.004191234360225582,0.0025154019713376414,0.004205520078577111
19,0.002451116247634569,0.004148377205226794,0.002458259105807644,0.004148377205226794
20,0.002362276932290798,0.004019805741009659,0.002397991222480889,0.0040340914591941186
