Story,CM x,CM y,Max x,Max y
1,0.0010142857142857143,0.0011285714285714284,0.0010285714285714286,0.0011428571428571427
2,0.001,0.0012571428571428568,0.001,0.001257142857142857
3,0.0010285714285714286,0.0013,0.0010285714285714288,0.0013142857142857142
4,0.0011714285714285713,0.0014000000000000004,0.0011714285714285713,0.0014000000000000004
5,0.0014,0.001514285714285714,0.0014000000000000004,0.001514285714285715
6,0.001528571428571429,0.0016,0.0015428571428571436,0.0016
7,0.0016428571428571425,0.0016714285714285713,0.001657142857142858,0.0016857142857142863
8,0.0017214285714285717,0.0017857142857142854,0.0017428571428571432,0.001800000000000001
9,0.001778571428571429,0.0018571428571428576,0.0018000000000000002,0.0018571428571428586
10,0.0018357142857142856,0.001942857142857143,0.0018571428571428567,0.001942857142857143
11,0.0019071428571428575,0.002042857142857144,0.0019142857142857156,0.0020571428571428585
12,0.002000000000000001,0.0020571428571428576,0.0020000000000000018,0.0020571428571428585
13,0.002057142857142858,0.0020857142857142862,0.0020571428571428585,0.002085714285714288
14,0.0020928571428571437,0.0021571428571428575,0.0021142857142857152,0.002171428571428572
15,0.0021428571428571447,0.002271428571428573,0.0021428571428571447,0.002285714285714288
16,0.0021428571428571447,0.0023642857142857155,0.0021428571428571447,0.002371428571428572
17,0.0021285714285714298,0.002464285714285713,0.0021428571428571447,0.0024857142857142855
18,0.0021428571428571447,0.0025142857142857146,0.002171428571428574,0.0025142857142857146
19,0.0021071428571428578,0.0025285714285714295,0.0021142857142857152,0.0025714285714285735
20,0.0020428571428571427,0.0024714285714285728,0.0020571428571428607,0.0025428571428571444
