Story,CM x,CM y,Max x,Max y
1,0.0012714285750817355,0.001271428955641847,0.0016562495714455272,0.0024207810316492578
2,0.0006526786312296437,0.0011256496685247625,0.0008383929570015766,0.0013350654066721934
3,0.0007383929318924083,0.001163961375114247,0.0007812500849611949,0.0012448055907179668
4,0.0007582590074294451,0.0011970782837946179,0.0007812500849611949,0.001220779601281759
5,0.0008328125989895599,0.0012211042727384123,0.000841517959101644,0.0012448055907179668
6,0.0008700893957181955,0.0012233770031152033,0.0008747768991227766,0.0012448055907179668
7,0.0009272322698547728,0.0012451302618137288,0.0009287947711471735,0.0012665588494890228
8,0.0009359376305481113,0.0012879874375957656,0.0009573662087509244,0.0012974030311057217
9,0.0009390626331851445,0.0013259744826601963,0.0009604912115144723,0.0013259744826601963
10,0.0009553572937537236,0.0013522732036418588,0.0009839287327224671,0.0013545459347936814
11,0.0009767858729586242,0.0013665589299090822,0.0009839287327224671,0.0013831173875057507
12,0.0009839287327224671,0.0013691560912265706,0.0009839287327224671,0.0013831173875057507
13,0.0009696430131947811,0.0014483771625679867,0.0009839287327224671,0.0014529226261643267
14,0.0009482144339898807,0.001531494125184494,0.0009553572936670951,0.0015649357116398167
15,0.0009674108645031202,0.00162435135657628,0.000977678726984337,0.0016288968226203112
16,0.0009888394435727784,0.0016909098691642573,0.001003125163007829,0.0017123384629115707
17,0.0009944198018887061,0.0017266241923549423,0.0010332591038100295,0.0017535717855482159
18,0.0010229912408351554,0.0017798704919545197,0.00103013410061291,0.0018107146672576868
19,0.0010087055213619308,0.0017892860865911637,0.001031696602209617,0.0018107146672576868
20,0.0009944198018887061,0.0017370133311698467,0.00103013410061291,0.0017558445197825754
