Story,CM x,CM y,Max x,Max y
1,0.0005142857142857143,0.0006785714285714286,0.0005428571428571428,0.0006857142857142858
2,0.0005357142857142856,0.0008428571428571428,0.0005428571428571429,0.0008571428571428572
3,0.0005428571428571428,0.000942857142857143,0.0005428571428571429,0.0009428571428571431
4,0.0006285714285714287,0.0010857142857142858,0.0006285714285714287,0.0010857142857142862
5,0.000757142857142857,0.001257142857142857,0.0007714285714285715,0.0012571428571428573
6,0.000835714285714286,0.0014142857142857147,0.0008571428571428574,0.0014285714285714288
7,0.0009142857142857143,0.0015428571428571436,0.0009142857142857147,0.0015428571428571436
8,0.000985714285714286,0.0016571428571428575,0.0010000000000000002,0.001657142857142858
9,0.0010500000000000006,0.0017428571428571432,0.0010571428571428576,0.0017428571428571432
10,0.0011071428571428573,0.0018000000000000002,0.0011142857142857144,0.0018000000000000002
11,0.0011642857142857143,0.0018857142857142864,0.0011714285714285722,0.0018857142857142864
12,0.001228571428571429,0.001985714285714286,0.0012285714285714291,0.002
13,0.0012714285714285722,0.002078571428571429,0.001285714285714287,0.0020857142857142862
14,0.0013142857142857142,0.0021999999999999997,0.0013142857142857142,0.0022000000000000014
15,0.0013642857142857141,0.0022999999999999987,0.001371428571428573,0.0023142857142857153
16,0.0013857142857142868,0.0023642857142857146,0.0014000000000000004,0.002371428571428572
17,0.0013785714285714282,0.002414285714285714,0.0014000000000000004,0.0024285714285714305
18,0.0014000000000000004,0.0024285714285714305,0.0014000000000000004,0.0024285714285714305
19,0.001371428571428573,0.002414285714285716,0.001371428571428573,0.0024285714285714305
20,0.001328571428571427,0.002371428571428572,0.0013428571428571417,0.002400000000000001
