,Sim_Type,Nsubs,Iteration,Station,Zone,s1,s5,s10,s15,s20
82,FixBase,20f4s,3,s8,zone3,0.314355231154765,1.025360573922586,0.5925636887613128,0.6927363625191486,0.5547460723218504
83,FixBase,20f4s,4,s8,zone3,0.8334249533195937,0.6449320673623248,1.605980025985002,0.6516707240351323,1.8564318993411395
84,FixBase,20f4s,5,s8,zone3,3.326247368896638,1.025623940990532,1.059130816242058,2.3371024442569097,4.2852696491621005
85,FixBase,20f4s,1,s9,zone3,0.530929550100596,0.6023216546096003,0.8196096233709557,0.876737617790234,1.9216646339466077
86,FixBase,20f4s,2,s9,zone3,1.000847281842374,1.0866111939857233,0.44670480174118793,0.5869012330424539,0.6760576655159505
87,FixBase,20f4s,3,s9,zone3,0.420782518756883,0.44759887461155573,0.8025044511832811,0.4184367585593606,0.6602732076432577
88,FixBase,20f4s,4,s9,zone3,0.6254465593426244,0.4016986432941043,1.0187351126526139,0.5433358279907297,1.1584697274266271
89,FixBase,20f4s,5,s9,zone3,1.3232018852018976,1.826626658733254,1.335918260383789,0.6042275609238921,1.2453981185484584
90,AbsBound,20f2s,1,s1,zone1,1.9759636382503254,1.4484351365975514,1.4470249574675045,2.217604797775036,1.79779709859777
91,AbsBound,20f2s,2,s1,zone1,3.277701537055276,3.7487472274501425,2.874360335875131,3.298581283064199,6.427166763340702
92,AbsBound,20f2s,3,s1,zone1,2.7974030432668884,3.383032524690906,3.611782837368298,3.205111279476571,4.725860378981544
93,AbsBound,20f2s,4,s1,zone1,3.0394313700361644,2.940306276850176,2.602562477642536,2.5858016653049907,3.083036258941585
94,AbsBound,20f2s,5,s1,zone1,8.367376667457558,6.97361471926613,6.821798562994012,8.413656751465235,9.8764407341487
95,AbsBound,20f2s,1,s2,zone1,0.6308894394307707,0.6891752113578282,0.7157475228252446,0.4286240619735836,1.0828207712570264
96,AbsBound,20f2s,2,s2,zone1,1.616616133934396,1.393374335656731,1.671790984977343,1.153595081167104,3.5426713725342553
97,AbsBound,20f2s,3,s2,zone1,1.2384228481196269,1.109655711787139,1.6997308522086896,1.4781302718691411,1.215045629969509
98,AbsBound,20f2s,4,s2,zone1,0.9235514519854228,0.733975278463796,0.7830836658975959,0.691226718298325,1.0683685763484152
99,AbsBound,20f2s,5,s2,zone1,3.583952262987452,1.8536398818783204,1.423363833897566,2.815468365898977,5.377383724165834
100,AbsBound,20f2s,1,s3,zone1,1.944913722930033,1.8554391962093857,2.3290593568862477,2.7109666135620145,2.5796411964265658
101,AbsBound,20f2s,2,s3,zone1,1.2875666319532886,0.9061048276367206,1.5863072333314836,1.5195653052529867,1.0898986301827978
102,AbsBound,20f2s,3,s3,zone1,0.7490007949124222,1.4750076988247993,1.441942911387883,0.9775252293669219,1.786333091504064
103,AbsBound,20f2s,4,s3,zone1,1.8004652888702108,1.318508222670616,1.6210146293258745,1.805995327507359,2.0965071162990587
104,AbsBound,20f2s,5,s3,zone1,2.8170400341142474,2.2816519870924235,2.6400753606257967,3.2903635112786573,4.541208059302482
105,AbsBound,20f2s,1,s4,zone2,2.030442830189167,1.9674013499848328,1.90864267998719,2.227723230214365,3.172854566013447
106,AbsBound,20f2s,2,s4,zone2,1.8777709981804562,1.478053474802634,1.4956628166141623,1.7115371027036066,2.182764103318587
107,AbsBound,20f2s,3,s4,zone2,2.2472164318867724,2.3344444293025135,2.0196913295491306,2.4903840413564677,3.3658056075623266
108,AbsBound,20f2s,4,s4,zone2,1.8279026743984628,1.9099099086848794,1.7867568780255734,2.295748829298037,2.415384506677347
109,AbsBound,20f2s,5,s4,zone2,3.59944907788636,3.4142508115890053,3.9186269709351973,4.344966655740798,3.597955067486825
110,AbsBound,20f2s,1,s5,zone2,1.325314053132668,0.953206789573434,1.024918212746074,1.1890080806446244,1.2204668278849202
111,AbsBound,20f2s,2,s5,zone2,0.826753858181661,1.0370542045126359,1.3422079630552257,1.045026924753059,1.4962216449716927
112,AbsBound,20f2s,3,s5,zone2,0.9883584833094051,0.9538437537978767,0.7898693074320438,0.8924596845529235,1.834412814699239
113,AbsBound,20f2s,4,s5,zone2,0.7650674990914635,0.9637591219577551,0.7976405569344234,0.750997018344453,1.4772376007853916
114,AbsBound,20f2s,5,s5,zone2,1.4332170630139152,0.8079852171687041,1.3051480086753857,1.4165750004991597,1.3989035380826311
115,AbsBound,20f2s,1,s6,zone2,0.582564283177126,0.6975061163722371,0.9495269297556019,0.8805662166683659,0.9432611670198379
116,AbsBound,20f2s,2,s6,zone2,2.0135568643049213,1.716292674068019,1.6600076929069332,1.7538673199474155,2.6916878518066647
117,AbsBound,20f2s,3,s6,zone2,1.0149714203655393,0.6670025002491753,0.5939239697595777,1.1102853229193748,1.3674729231070282
118,AbsBound,20f2s,4,s6,zone2,1.685703926297557,1.4083720721469524,1.520070123217097,1.7755127855765207,2.4636030356273944
119,AbsBound,20f2s,5,s6,zone2,2.2077526027725787,1.5221278460517296,1.3879049727519608,2.067948763312068,2.499502228194852
120,AbsBound,20f2s,1,s7,zone3,0.9049380077721408,0.40438168103356625,0.5678008455353114,0.6070757124592615,1.4692347354868245
121,AbsBound,20f2s,2,s7,zone3,0.8274609942039237,0.7833782723348172,0.8957720703100283,1.2745466884283962,1.2010866954355106
122,AbsBound,20f2s,3,s7,zone3,0.5632686954295519,0.6317734201204589,0.6702280191581569,0.5856427393630335,0.9572726256594158
123,AbsBound,20f2s,4,s7,zone3,0.621967023924781,0.6937619538362392,1.2491047322520266,0.8479753323379952,0.8423463488320668
124,AbsBound,20f2s,5,s7,zone3,0.9574139190954855,1.1468271739953535,1.6908703186891618,1.37844514669868,1.2059657332997626
125,AbsBound,20f2s,1,s8,zone3,0.697859871848683,0.38814404766313926,0.6545635455363114,0.6407939209655361,1.2020319883121826
126,AbsBound,20f2s,2,s8,zone3,0.8156900460082454,0.6916085897900545,0.7313243900225282,0.9309231289607549,0.9735691339429827
127,AbsBound,20f2s,3,s8,zone3,0.40539827859872046,0.37441205773467157,0.7747960220818146,0.3743003803200751,1.167265261967635
128,AbsBound,20f2s,4,s8,zone3,1.1281872765061418,0.6135342062055242,0.3584984231550694,1.0320824027917581,1.864200206337714
129,AbsBound,20f2s,5,s8,zone3,1.5916973467949254,0.8752626833497651,2.2335469296156276,2.1162253972789657,2.060112403084435
130,AbsBound,20f2s,1,s9,zone3,1.0636223997760268,0.6649851506728536,0.35013739937823074,0.686410569298897,2.038128005422817
131,AbsBound,20f2s,2,s9,zone3,1.1294626905255103,1.4595760294272146,1.8844552138188784,2.0456822703672506,1.475841872836448
132,AbsBound,20f2s,3,s9,zone3,0.3905754145785203,0.46232407746689935,0.5994085886938247,0.5204579870882533,0.4976699901452531
133,AbsBound,20f2s,4,s9,zone3,0.6727568626297566,0.43393822336443544,0.4394596115423264,0.5073717590821896,0.9048552768051794
134,AbsBound,20f2s,5,s9,zone3,1.6653554014003882,1.7118054025550355,1.361244426872271,1.6745847689110267,2.2300918203586457
135,AbsBound,20f4s,1,s1,zone1,2.8366299138259548,3.2494509174687725,2.5253870785616828,3.2425220138235,2.9937754794660028
136,AbsBound,20f4s,2,s1,zone1,2.8665629299653532,4.546581929129336,3.4421869739178828,3.182485450628275,8.567603438842758
137,AbsBound,20f4s,3,s1,zone1,1.8003683482459192,4.221858188268395,3.881120330109374,2.684233017542931,5.9905609611322115
138,AbsBound,20f4s,4,s1,zone1,3.014526572647857,3.4575737307339103,2.579364463674566,2.655820874773472,4.3094019246397135
139,AbsBound,20f4s,5,s1,zone1,7.83144974103585,7.386772406494854,7.715052597168004,9.02271423077646,12.275790414865785
140,AbsBound,20f4s,1,s2,zone1,0.7233044797219416,0.9837856313634019,1.1538667928984503,0.570163251366035,1.49254193324193
141,AbsBound,20f4s,2,s2,zone1,2.2103923096251417,1.2291037836777459,2.518060549702364,1.190644045624522,4.856406337180484
142,AbsBound,20f4s,3,s2,zone1,1.4155893684970415,1.4287793949797274,2.491558405904406,1.8360318183999884,2.1058340355116414
143,AbsBound,20f4s,4,s2,zone1,0.6046687800850602,0.9083159117814831,1.3770497330247389,0.9055631739437721,1.4586322637594091
144,AbsBound,20f4s,5,s2,zone1,4.203836145802165,1.1940095448460613,2.968830571833648,2.5642036997867472,7.781862797045356
145,AbsBound,20f4s,1,s3,zone1,2.3035588346566422,1.6975384658140027,2.939332133561827,2.9733788697548724,3.0655986632126897
146,AbsBound,20f4s,2,s3,zone1,1.8574083812082378,0.8411069400075117,1.6843893731304924,1.8182103774370537,1.9594652337089085
147,AbsBound,20f4s,3,s3,zone1,1.0976362271565177,2.3764298583434553,1.8081640724448211,1.024582045940818,2.7588099980680267
148,AbsBound,20f4s,4,s3,zone1,1.7323912952630178,1.41408366188797,2.1884054016903205,2.0906988484921616,2.4984731630125916
149,AbsBound,20f4s,5,s3,zone1,3.6295336994105254,2.4011758266851952,2.6852871839002836,3.3419260670377913,5.1997797106643215
150,AbsBound,20f4s,1,s4,zone2,2.2852063687329065,1.7138990382865025,2.255236829831822,2.4239086002548693,3.8575563788359344
151,AbsBound,20f4s,2,s4,zone2,1.8372679658577253,1.5227277062686422,1.748082012397703,1.5786967258603444,2.977729264538487
152,AbsBound,20f4s,3,s4,zone2,2.6077041180817595,2.203163367821756,2.2515662151325633,2.5807462642567973,4.29759563103969
153,AbsBound,20f4s,4,s4,zone2,2.37710407027946,2.230006706601043,2.442995751577015,2.9032886781303775,2.600959836063666
154,AbsBound,20f4s,5,s4,zone2,3.448811410013836,3.3081043169608453,4.373533806810143,4.699367375848738,4.123896116261248
155,AbsBound,20f4s,1,s5,zone2,1.3536169537571807,0.9001444368603608,1.2029118138367065,1.2503963830551867,1.8728985942324725
156,AbsBound,20f4s,2,s5,zone2,1.077271943060237,1.216175212743076,2.218318405312756,1.2146706254978359,2.13264214237619
157,AbsBound,20f4s,3,s5,zone2,1.42435381234837,1.3173478595241708,1.1606248705273112,1.2270651342568504,3.2144692822624346
158,AbsBound,20f4s,4,s5,zone2,0.9290645621216584,1.183191013834365,0.9387511207845594,0.8058401050105842,2.2127587859134152
159,AbsBound,20f4s,5,s5,zone2,2.0704162554522614,0.7285981133889119,1.9756481653723168,2.0195014878969633,2.6633310676425728
160,AbsBound,20f4s,1,s6,zone2,0.6481722015159875,0.7552992135870619,1.1878960109558745,1.1084376318391775,1.8662603012811119
161,AbsBound,20f4s,2,s6,zone2,1.9433824405152824,1.9825075306068458,1.8817146327227774,1.6214383833189294,3.4017337778511894
162,AbsBound,20f4s,3,s6,zone2,1.1002868421394247,0.7321614334919604,0.9286245951205602,1.454448088822139,1.597171173246612
163,AbsBound,20f4s,4,s6,zone2,1.4099899909585214,1.545329135602168,1.58769807774422,1.8841133547353142,2.576537483258646
164,AbsBound,20f4s,5,s6,zone2,2.7930675611479434,1.0407873094016666,1.843452671293245,2.1068410485996765,3.209054748640213
165,AbsBound,20f4s,1,s7,zone3,1.1136457444621772,0.4262177159644512,1.2602469000416714,0.6313325595412644,2.3703500893784293
166,AbsBound,20f4s,2,s7,zone3,0.6332212835326521,0.6717841850746796,0.8638428708317596,1.3020187974104795,1.6038922682857129
167,AbsBound,20f4s,3,s7,zone3,0.36036591137605667,0.8014790927203025,0.8396547203955225,0.5952434700675803,1.3306788208838352
168,AbsBound,20f4s,4,s7,zone3,0.8218545692551047,0.7739150076316552,1.9820006701208799,1.0209140523684397,1.3483337787124567
169,AbsBound,20f4s,5,s7,zone3,0.9091490269994468,1.4931448237425764,2.373921582173124,1.4282990946766851,1.384758297600043
170,AbsBound,20f4s,1,s8,zone3,0.8431165949624942,0.7139176184442703,1.1416327140398779,0.7167805663972046,1.7005864490164206
171,AbsBound,20f4s,2,s8,zone3,0.5456586887544549,1.1625086409815484,0.7959507561731972,1.0318523851210648,1.2852397815094914
172,AbsBound,20f4s,3,s8,zone3,0.6641300188415878,0.45181341454320856,1.5076821500241957,0.38628309494614865,1.7979531349359612
173,AbsBound,20f4s,4,s8,zone3,1.0325088618672007,0.6429083833016415,0.6086309204971766,1.109591673359737,2.4863192583971028
174,AbsBound,20f4s,5,s8,zone3,2.4985759400613547,1.2715011133753684,3.3751459810884246,2.431613773520173,2.492060371506377
175,AbsBound,20f4s,1,s9,zone3,0.9729154491980516,0.6879415319729877,0.5883582641900132,0.7546717727821253,2.934653023178284
176,AbsBound,20f4s,2,s9,zone3,0.8597534326211513,1.714945437352464,1.9975394896505074,2.3818859631682603,1.6584925334020904
177,AbsBound,20f4s,3,s9,zone3,0.36543570961110877,0.786459532747233,0.5892444076885361,0.5633874174695945,0.6141038217078946
178,AbsBound,20f4s,4,s9,zone3,0.7727760698147763,0.8230928513574454,0.4980446058212411,0.6527110570481969,1.2769977859645387
179,AbsBound,20f4s,5,s9,zone3,1.7718259652370694,1.914937372841316,1.0902453790347952,1.8472518303176464,2.7726552876753723
180,DRM,20f2s,1,s1,zone1,1.3090603817029218,2.2535116589452966,1.9793883778659789,1.6514143106555244,3.3884664132434246
181,DRM,20f2s,2,s1,zone1,4.511312541345578,4.461824086340235,2.7302296725971056,4.380939576354091,9.891582893215848
182,DRM,20f2s,3,s1,zone1,3.2179868048809466,4.584392685874701,3.4045834229939587,4.115161434673737,5.135817407323225
183,DRM,20f2s,4,s1,zone1,3.2300351607698916,2.325823703378792,2.966091411381814,4.626969591964533,2.077255665716973
184,DRM,20f2s,5,s1,zone1,8.508075921020497,11.508445546446683,6.516654634540319,8.46036388208105,14.79366560439132
185,DRM,20f2s,1,s2,zone1,1.293937330617473,1.7154050583078895,1.159047170093398,1.0272073581796999,1.9738415033382521
186,DRM,20f2s,2,s2,zone1,2.472253123489096,1.8750529306418946,1.5747205662725026,1.6961909008264255,4.234892601613615
187,DRM,20f2s,3,s2,zone1,0.8696225244030987,0.8899002233352623,1.9141764672374193,1.614597010498028,1.9134674223776296
188,DRM,20f2s,4,s2,zone1,0.9867740661425343,1.2341273129181616,1.3429439007519581,1.3677923497916427,2.9789383992342606
189,DRM,20f2s,5,s2,zone1,3.137950429969455,1.9368680323367808,2.4270167881026063,3.811241943619822,5.298081852505571
190,DRM,20f2s,1,s3,zone1,1.1848734416803919,3.7735880267564217,2.9948070528224027,2.580782563160608,4.277033986704873
191,DRM,20f2s,2,s3,zone1,1.1993623097523103,1.4057181893152586,2.599241177537245,2.060709091637192,1.9006726028517695
192,DRM,20f2s,3,s3,zone1,0.8348144013612945,3.6722399053846213,1.8601069968203159,1.4540584892190058,3.3304120337955303
193,DRM,20f2s,4,s3,zone1,1.56357605202497,1.1827310530583846,2.357022258293214,2.4381108142409227,3.230295304602336
194,DRM,20f2s,5,s3,zone1,4.006262055471522,2.9987478629560456,3.5052581231450644,3.6236405160242895,6.541497244151847
195,DRM,20f2s,1,s4,zone2,2.288464394582752,2.728286591523869,1.8974302871429003,1.8268774340102243,4.634577044624174
196,DRM,20f2s,2,s4,zone2,1.9146330704082752,1.732013807965081,1.3159649764014527,2.6439102748264376,3.02333918091111
197,DRM,20f2s,3,s4,zone2,2.101633103519426,2.588818627847992,1.2196475794541957,1.0087656218323635,6.363273305380442
198,DRM,20f2s,4,s4,zone2,3.6083392840541304,2.429422976166716,1.8236976778691332,2.2640481598062663,4.440882544536692
199,DRM,20f2s,5,s4,zone2,3.4110147625305345,3.061760798118345,4.651188855223156,4.546801397159793,4.029740922394047
200,DRM,20f2s,1,s5,zone2,1.612794449171183,1.380584962832521,1.0153163588691645,1.4692597041871989,1.938307987418095
201,DRM,20f2s,2,s5,zone2,1.097914388771873,1.222656604709956,2.3155021204118786,1.1663964219609364,2.3941254073800047
202,DRM,20f2s,3,s5,zone2,1.3900338306537712,1.7802378733470088,1.0098408903938612,0.5048222086135005,1.7970521857876
203,DRM,20f2s,4,s5,zone2,0.707045056688427,1.8393152224032665,1.2775458527274255,1.235658999906863,2.1873142015444778
204,DRM,20f2s,5,s5,zone2,0.8946875704731984,1.8287925677525483,1.6115633837633268,2.505447108168773,2.122932468562512
205,DRM,20f2s,1,s6,zone2,0.6016920060228186,1.6472370438490163,0.8979162149657913,1.6404821096334519,2.539953374527619
206,DRM,20f2s,2,s6,zone2,1.952029747346169,1.00048508630652,2.3024346747329725,2.453971461417953,3.2713138325402573
207,DRM,20f2s,3,s6,zone2,1.1743258074562364,0.9357700465479984,0.5910221200057197,0.7447277938188882,2.2686484456959444
208,DRM,20f2s,4,s6,zone2,2.140884726978489,1.4231095100577789,1.446046564015291,1.5788941001398504,3.4283382745599535
209,DRM,20f2s,5,s6,zone2,1.3307167216306324,2.540754056724984,1.631158182628575,2.6192715136736435,3.1203967763100016
210,DRM,20f2s,1,s7,zone3,1.4986672615869985,0.8503852640793169,0.6767822472763737,0.8619951416194505,1.4313286797881524
211,DRM,20f2s,2,s7,zone3,0.9756848319073246,1.3536953854696836,1.3981417286614155,1.516065578504992,2.071199803165503
212,DRM,20f2s,3,s7,zone3,0.7631854103296088,0.9478319919183552,0.7217134864909691,0.6555281315695103,1.6547433472272672
213,DRM,20f2s,4,s7,zone3,0.8478333140597191,0.5705972716705043,1.647582693109498,1.4611638605773865,1.3360950986671194
