0.0115181 -0.00854814 -4.91024
-0.0155507 -0.000642847 -6.73394
-0.00933521 -0.036638 -1.7246
0.0353067 0.103404 0.174752
0.0386135 0.0133389 0.414902
0.0683994 0.0323007 -0.586099
-0.0318953 0.00187488 0.646659
-0.0130004 -0.0716302 2.37331
-0.0384999 -0.00241452 1.82138
-0.0358247 -0.0450697 0.315213
0.029561 0.0521167 -0.565829
0.0184633 -0.00117261 -0.27354
0.0144767 -0.00673387 -0.176773
-0.0378862 -0.0193624 -0.529018
-0.0121842 0.0107406 -0.740746
-0.0018771 0.0192076 -0.133555
0.0219204 0.00442608 0.608967
0.0102298 -0.0134814 0.927063
-0.00678599 -0.0116393 0.760729
-0.0167233 0.000556012 0.455557
-0.00504569 -0.00495312 -0.00851567
0.00381078 -0.00467129 -0.381238
0.00216834 -3.27867e-05 -0.537603
-0.00194906 0.00631092 -0.341182
0.000868792 0.0012426 -0.0639877
0.00235333 0.00247893 0.198211
-0.001065 0.00305221 0.354382
-0.00466163 0.0016115 0.480687
-0.00452561 -0.00644906 0.40831
-0.00141487 -0.0091168 0.167457
0.0006022 -0.00576783 -0.155928
0.00108058 0.000712972 -0.300266
0.00112877 0.00244702 -0.27006
0.00126972 0.00284895 -0.0904777
0.000502346 0.00211597 0.0713906
-0.000952036 0.00267601 0.205811
-0.00241231 0.00124525 0.24291
-0.00315684 -0.000237501 0.232767
-0.0031527 -0.00262614 0.135485
-0.00186557 -0.00304251 0.0210692
0.000332167 -0.00325355 -0.105573
0.00242872 -0.00195494 -0.148376
0.00283133 -0.00116879 -0.121954
0.00150318 0.000351819 -0.0119515
-0.000609553 0.00100777 0.0880089
-0.00205576 0.00190696 0.159361
-0.00259994 0.00149243 0.149411
-0.0024185 0.000885919 0.105718
-0.00180197 -0.0006988 0.0292978
-0.000645407 -0.00160903 -0.0245445
0.000691404 -0.00223938 -0.0668473
0.00167059 -0.00155044 -0.0623141
0.00179678 -0.000870605 -0.0353566
0.00108718 2.30227e-05 0.0247268
-0.000188928 0.000268805 0.0703245
-0.00148451 0.000718833 0.0987542
-0.00223841 0.000719432 0.0804218
-0.00216086 0.000672449 0.0455602
-0.00141529 1.67561e-05 -0.0026725
-0.000399549 -0.000494724 -0.0273267
0.000560809 -0.00101801 -0.0371772
0.0011869 -0.000953769 -0.0189926
0.00129581 -0.000684316 0.00316103
0.000790832 -5.46775e-06 0.0334661
-9.7496e-05 0.000519757 0.0485113
-0.00100029 0.000952817 0.0546404
-0.00148132 0.000924866 0.0382926
-0.00142117 0.000689227 0.0175882
-0.000889796 0.000140109 -0.00765609
-0.00020445 -0.000403864 -0.0167711
0.000424842 -0.000934438 -0.0163537
0.000780889 -0.00114761 -0.000433104
0.000845283 -0.00106107 0.014161
0.000572629 -0.000610851 0.028875
0.000107528 -3.12539e-05 0.0312857
-0.000433246 0.00053284 0.0287287
-0.000793185 0.000854095 0.016265
-0.000881588 0.000862699 0.00540214
-0.000635552 0.000550551 -0.00561752
-0.000239078 3.77902e-05 -0.00690752
0.000174869 -0.000487916 -0.0039217
0.000402691 -0.000867693 0.00635684
0.000434454 -0.000961356 0.0140569
0.000238654 -0.000793503 0.0203411
-5.57755e-05 -0.000397049 0.0187074
-0.000391704 3.26407e-05 0.0146834
-0.000611062 0.000413157 0.00655123
-0.000690622 0.000572516 0.00133497
-0.000572475 0.000551456 -0.00270511
-0.000358015 0.000302681 -0.00113287
-9.29245e-05 4.67241e-06 0.00186485
8.79375e-05 -0.000318042 0.00768541
