Node ID, X, Y, Z 
3146 -28.0 17.5 105.0 
3150 -28.0 -17.5 105.0 
3153 -28.0 -17.5 101.5 
3155 -28.0 17.5 98.0 
3156 -28.0 -17.5 98.0 
3157 -28.0 17.5 101.5 
3160 -28.0 -17.5 112.0 
3165 -28.0 17.5 112.0 
3172 -28.0 -17.5 115.5 
3176 -28.0 17.5 115.5 
3179 -28.0 -17.5 122.5 
3183 -28.0 -17.5 108.5 
3186 -28.0 17.5 108.5 
3188 -28.0 17.5 126.0 
3189 -28.0 -17.5 126.0 
3191 -28.0 17.5 119.0 
3192 -28.0 -17.5 119.0 
3194 -28.0 17.5 122.5 
3200 -28.0 -17.5 136.5 
3203 -28.0 -17.5 129.5 
3204 -28.0 17.5 129.5 
3208 -28.0 -17.5 133.0 
