,Story 1,Story 5,Story 10,Story 15,Story 20
0.003,3.710480634639722,4.373364273067457,3.5328048086857398,3.4867236050293458,6.999935757830409
0.004998998998998999,3.709069814082459,4.370720924087168,3.531438368148412,3.48506184219637,6.995343302428821
0.006997997997997998,3.7472766923349483,4.363038361882398,3.531269779001017,3.4854725898395835,6.978614897212549
0.008996996996996997,3.6564139796247423,4.38052082662214,3.525522926005784,3.483692285184435,7.0047401140687695
0.010995995995995995,3.781075607518137,4.326319503687614,3.5303472801296785,3.4682921290319317,6.9366950311694415
0.012994994994994995,3.620887197358742,4.337813827812708,3.516586328277837,3.454879905527561,6.9459754102968185
0.014993993993993995,3.898656482976171,4.282091374818352,3.522590659948476,3.4557424644323183,6.848810975408582
0.016992992992992992,3.7275028548607385,4.461516190509485,3.5256246155803415,3.503173852251093,7.139572591887551
0.018991991991991992,3.5275258397784173,4.275734207997013,3.4925476251065946,3.401438381487655,6.84062970456087
0.02099099099099099,3.9143042301942432,4.44920106131994,3.557326765102153,3.559460535272153,7.122462998327819
0.02298998998998999,4.330347810962817,4.327660961008599,3.5364858441176468,3.552531722764458,6.663618918095699
0.024988988988988988,3.763345746936893,4.027066647414369,3.565706003661407,3.6383237060705116,6.854965293250199
0.026987987987987988,3.7927657307516394,4.510355752069276,3.3932956863079613,3.427314511167562,6.987916048843749
0.028986986986986988,4.042116357175211,4.74074164829472,3.5223757077528277,3.751265898115683,7.240286752465328
0.030985985985985984,3.6179460688699345,4.391554696104912,3.5089073921389375,3.5481195655660684,7.6433601580593935
0.032984984984984984,3.320622259429528,4.127714305651638,3.4949309738467718,3.503856071979065,6.827684074547111
0.03498398398398399,3.259772187878742,4.039602603365905,3.464660522698129,3.1659331412024,6.416939860591391
0.036982982982982984,3.3948338249726318,4.114060416535471,3.3715059105369245,3.3097225910949044,6.512169066530972
0.03898198198198199,3.6119613398319155,4.274116361822638,3.4653439849820344,3.4240089544426198,6.824797863860887
0.040980980980980984,3.8001631548830477,4.4449189917646335,3.580818887416971,3.5313883931652854,7.12958666851363
0.04297997997997999,4.009034799042722,4.610111130623167,3.6857888305143476,3.64054671596391,7.455837612452882
0.044978978978978984,4.301856966783213,4.732466714650199,3.6767136049895357,3.799720081896686,7.6679332461410805
0.04697797797797798,4.705583932836031,4.772228744196715,3.7391900239315032,4.059950612843357,7.697694207747324
0.048976976976976984,5.164441359760404,4.817326001993261,3.857725309944877,4.619562313368574,7.541687132116689
0.05097597597597598,5.5971899608727185,5.199644402025386,3.656187504467919,4.385997907000105,6.769219003214969
0.05297497497497498,5.933684974221404,5.469869133589447,3.8011019269048067,3.812581052539806,6.197962716573272
0.05497397397397398,6.111122804462971,5.5914920583227135,3.8813445981701706,4.1576306581676485,6.584726386094009
0.05697297297297298,6.077190610058985,5.531935156395632,4.325616539216584,4.082724746335662,6.9079292569233415
0.05897197197197197,5.805745495629839,5.2725802570352736,4.846269524160368,4.763838263071471,6.177743509727988
0.06097097097097098,5.308915616728878,4.822317329165809,5.032244064194966,5.071061383308192,5.715666747611925
0.06296996996996997,4.6402053487431045,5.041346405957388,5.056110349338455,5.511378340287503,6.461073402330336
0.06496896896896898,4.300970232819613,5.030448871547516,4.401531258817121,5.433743553672221,6.786983685639415
0.06696796796796797,4.258575764761452,4.7615087575734805,4.81592627867215,5.06485502039541,7.057026166395065
0.06896696696696697,4.169289164630077,4.910299102486201,4.730079381787096,5.203980650430279,7.146542877858183
0.07096596596596597,4.033565640916135,5.564740406088987,5.162371050180962,5.717811656680445,7.154941446493145
0.07296496496496498,3.8558914199313215,5.991655062041017,5.406220179120786,5.814811952275903,7.272388352826479
0.07496396396396397,3.643951438773151,5.215638815853178,5.305237439579739,5.781210605101913,7.0221595244097115
0.07696296296296297,3.4073963995411685,4.254488719512422,5.142402459178719,5.557231345040459,6.4047538035365035
0.07896196196196197,3.5341547981016626,4.282429246337878,3.980205145987495,4.083597888335506,6.567577151361659
0.08096096096096096,4.2095939967523215,4.8674296398030075,3.5805533342252334,3.938200667494052,7.458974998847771
0.08295995995995997,4.906109234931498,6.717345177819797,5.116575851808677,4.688848691920407,7.551914908135432
0.08495895895895897,5.457104622317935,8.474108141985111,6.395839394614842,5.915396510083096,6.805625328279571
0.08695795795795797,5.9680239571202724,9.448931276354479,6.989733803126848,6.470316615004944,6.320482389956372
0.08895695695695696,6.381057633677172,9.240725064317216,6.7122833988935655,6.495197136429434,6.39011170492516
0.09095595595595596,6.691289378036238,8.12891466876886,6.381640950902038,6.304757503141949,6.890266532942559
0.09295495495495495,6.901121996203814,8.436403784099896,7.384219680513104,6.4983960391405144,7.376019955539736
0.09495395395395397,7.342666191353732,9.167277789036111,7.59162361142816,7.2422193609301315,7.907518329680392
0.09695295295295296,8.344982535834395,9.619268787031881,7.711798681070333,7.744703655341273,8.38447095026768
0.09895195195195196,9.202247509514075,9.748443375677045,8.139544327740404,7.907257000846655,8.527937988933898
0.10095095095095095,9.867940787731616,9.545184022259788,8.562022713237209,8.452100921484355,8.37720424431295
0.10294994994994995,10.315776344799676,9.028858735206756,9.768968394168706,8.661908360297053,8.184442546073422
0.10494894894894896,10.537353356350451,8.826032448336994,10.370147746095887,8.130291812371654,7.980507557227904
0.10694794794794796,10.53858529574872,8.872665538409693,9.990782391047574,7.162387358993855,8.140177258000195
0.10894694694694695,10.335818175107978,9.528126873894454,8.987766359934579,6.573003784896933,8.57810869611098
0.11094594594594595,9.952212561954466,9.983951538705506,7.932315289577995,5.972138120454484,9.067318463722552
0.11294494494494495,10.014375004050892,10.010660155123944,7.1705363564584355,5.757924636874313,9.772934199451855
0.11494394394394394,10.293013164510816,9.6413673642398,6.697538951921432,6.040904980363166,10.892473663183285
0.11694294294294295,10.473170072807157,9.77728799167439,6.322428366293492,6.199559468717234,12.412901192566016
0.11894194194194195,10.563167081872168,10.11457933613651,6.304631796811559,6.648668685410633,14.031380878897155
0.12094094094094095,10.57197566619034,10.365578889280522,7.1227159471670625,6.722307998216014,15.303159930639097
0.12293993993993994,10.508753732391318,10.379461568527146,7.678784003633241,6.519919301065017,15.883590877423838
0.12493893893893894,10.382515628364681,10.181968669265123,7.925549210079475,6.4891807278595435,17.260033547536025
