,Story 1,Story 5,Story 10,Story 15,Story 20
0.003,0.9815548903656374,1.8481645951401868,1.6079722641753948,1.1175823259988065,1.6831425875891604
0.004998998998998999,0.9811801183607035,1.8472493010542457,1.607234355156468,1.1169418625153196,1.682194557603617
0.006997997997997998,0.9895699632978312,1.8632454251267951,1.6147246086098739,1.1255016779005376,1.6881659052015476
0.008996996996996997,0.9672997650450335,1.8241445203765465,1.5958037653366464,1.1042616134642655,1.6715856858772506
0.010995995995995995,1.0015533421456755,1.8745341021082356,1.6170461325008734,1.131933422114302,1.6905874899129119
0.012994994994994995,0.9639021560181704,1.8042122239000322,1.5809387408725681,1.0920752984249542,1.656739777956819
0.014993993993993995,1.027921334581391,1.9153127208738165,1.631054922398113,1.1574155136116784,1.7035480853000942
0.016992992992992992,0.9025931015044033,1.8212273563957753,1.6513057808036058,1.0527413656841311,1.7080938840784212
0.018991991991991992,0.9405281037253399,1.7419937253227278,1.5405203529294642,1.0550993059461518,1.616670478020903
0.02099099099099099,1.0184048648127964,1.9481188468205324,1.670664316521922,1.1752857047727485,1.7418508522059322
0.02298998998998999,1.1098167671939199,2.1183580792337433,1.7400535640117076,1.2502148283267691,1.7646983323480814
0.024988988988988988,1.0639238162635312,1.8835233598270538,1.6041484946370523,1.1291077629076014,1.6901474160286163
0.026987987987987988,0.9184542151220397,1.7940406087944214,1.6474226890127595,1.1163317666152277,1.7942595887776422
0.028986986986986988,0.9019463789741236,1.9133407199130938,1.8822911685884745,1.103500673498354,1.9116869807750605
0.030985985985985984,0.8672165146942671,1.8924487630553264,1.691572209798495,1.0694808400758344,1.5919879066652123
0.032984984984984984,0.823884429151523,1.6646432632043993,1.4085262333324484,1.0055414887527447,1.4670657738880613
0.03498398398398399,0.8732048908138967,1.6225190589183693,1.4088510109330439,0.9785619714786749,1.4834730491219197
0.036982982982982984,0.898015029696013,1.6759693756885194,1.4910195838639806,1.005619044056786,1.5541796503106877
0.03898198198198199,0.9520708311408458,1.7934868457666195,1.5719066630765577,1.080625605960091,1.6362588377359852
0.040980980980980984,1.0067584615273721,1.8966806928356879,1.6383280360298653,1.1496695631435083,1.7210639314499632
0.04297997997997999,1.0633021513610557,2.0117201421562094,1.7165818884849848,1.2244921574418635,1.8069567850767037
0.044978978978978984,1.0959854876373487,2.1555462373886107,1.8212166055143477,1.304305054153439,1.8877661060547466
0.04697797797797798,1.1125963284895202,2.320055324893697,1.9268822882835421,1.3987852477779639,1.990217576637787
0.048976976976976984,1.1991610855155104,2.541826511378626,2.030562454354908,1.4933262558543576,2.113113305446887
0.05097597597597598,1.3501125540346575,2.7892957947784356,2.0985648601080475,1.554645133174173,2.1749529045539657
0.05297497497497498,1.4500631172552212,2.912034503111983,2.1729583615106667,1.5804774297001773,2.5504056954603547
0.05497397397397398,1.6170087271397893,2.963306820957926,2.219001419057565,1.5937175315253502,2.78508197132352
0.05697297297297298,1.5508860343188333,3.14221086883219,2.100029768387897,1.5871134649237346,2.5492893504592624
0.05897197197197197,1.3320903828871622,3.333797431785825,2.0613166696439533,1.52489053383262,2.6193130504857867
0.06097097097097098,1.382223237107066,2.7843241637918994,1.7031462509565167,1.434254306123245,2.8292974456411955
0.06296996996996997,1.3515081530758815,2.352038369258845,1.4547053874881015,1.379385816541313,2.766555749757412
0.06496896896896898,1.2470087884256618,2.2786744821819602,1.4481617782074343,1.3329736943121389,2.5002513494425753
0.06696796796796797,1.3168835596733175,2.276746171896596,1.6228847619558657,1.1876480955802087,2.3466308395655133
0.06896696696696697,1.6486655117087747,2.3487510693589835,1.6338595133571305,1.3594725697904977,2.33907936371654
0.07096596596596597,1.804711096331539,2.2407967803955806,1.781128911718555,1.4883566698723087,2.2923296238616393
0.07296496496496498,1.9865445850059857,1.8200128612849946,2.0397757090991453,1.473359952438777,2.1651949455125568
0.07496396396396397,1.9041593109298682,1.7523045055502886,2.0790436501076526,1.3212860470949532,1.9995894851167708
0.07696296296296297,1.4358647673194378,1.4887372413965503,1.86031268026105,1.0394225031965727,1.8343228954717359
0.07896196196196197,0.944617173540078,1.6743245996714478,1.575545002281873,0.9897826798546212,1.6349238383818485
0.08096096096096096,1.2577804964459194,2.013817143453027,2.0009933746319057,1.406874375084386,2.278971605168237
0.08295995995995997,1.8720195592736393,2.346748946693025,2.492927654649123,1.8292414114634885,2.9187087913292307
0.08495895895895897,2.1832427174970013,2.60924709665332,2.868058033699971,2.1320416783417544,3.3693303106129395
0.08695795795795797,2.1392181474521355,2.928641014974146,2.984381023003219,2.300304086213368,3.6983453459509623
0.08895695695695696,2.2679685839126846,3.303371445567839,2.866952257867925,2.3465493673049522,3.9475761936725693
0.09095595595595596,2.1378465679356875,3.52999041989224,2.7452709841061886,2.283192058322392,4.1029207860425565
0.09295495495495495,1.8241150480583408,3.902413430254797,2.815708801587204,2.442613367386135,4.148280294981303
0.09495395395395397,1.7192570780589522,3.999546120204092,3.0469545965055684,2.640107964721389,4.109035326402663
