,Story 1,Story 5,Story 10,Story 15,Story 20
0.003,1.7434373126944158,2.46173407336911,2.0701510301889314,1.7110706370345905,4.471510895107189
0.004998998998998999,1.7426753824295327,2.460810859650083,2.0687700089644405,1.7107267585157124,4.470059384691704
0.006997997997997998,1.758424672769119,2.4826108096752266,2.072979841461894,1.7264631877993188,4.507304011659856
0.008996996996996997,1.7165223788197455,2.4234434468564077,2.059978462651433,1.6870181731623612,4.411867170876911
0.010995995995995995,1.7814351741560381,2.5155392630000275,2.0695151879424665,1.7471623366934994,4.554682525705585
0.012994994994994995,1.7078121389278733,2.4132400111049828,2.0385719643612443,1.6810899715947953,4.390293575462721
0.014993993993993995,1.834365521860469,2.5793064831664343,2.072407769101189,1.7960365156791211,4.669299983732255
0.016992992992992992,1.5844305932013192,2.256938705815284,2.0367510387475476,1.5688890462314535,4.127566204765362
0.018991991991991992,1.6581281694088728,2.3458443640648423,1.9883085152894282,1.6426436652278096,4.281037731647638
0.02099099099099099,1.8214926104423887,2.5690191061412575,2.1413661962905413,1.7755138352225872,4.647992173652233
0.02298998998998999,1.9482005402062585,2.7331249328545377,2.139418269782385,1.9390286161130519,5.008117798601331
0.024988988988988988,2.0535584168576784,2.746566440468362,2.040424475068196,1.851771795693192,4.783391773306362
0.026987987987987988,1.6124658234291744,2.2244897958669885,2.041276097688963,1.6336468732504605,4.245535317938528
0.028986986986986988,1.5569126571492407,2.0090770956722137,2.0387167147128356,1.4197836196022864,3.761433117961884
0.030985985985985984,1.4895011683673391,1.9729553711022443,1.9335903431493793,1.2892620095503424,3.473973682964164
0.032984984984984984,1.476248941518716,1.9338287073979112,1.793904897094166,1.3185505800055743,3.516864581016888
0.03498398398398399,1.516587540586077,2.1083717081853774,1.808859660955477,1.5075248835898438,3.9204585012048154
0.036982982982982984,1.5798281640454328,2.262948517177983,1.8817204266259435,1.6220619046730227,4.157576882440402
0.03898198198198199,1.6879751877402915,2.394364843367911,2.006584256771495,1.678325382282448,4.363245667865202
0.040980980980980984,1.791447897422234,2.519600594039705,2.1216082598348427,1.739125691233179,4.564222029412704
0.04297997997997999,1.90187451848856,2.649948623117019,2.249126235563722,1.7928783822148804,4.767711184040035
0.044978978978978984,1.9941444938004844,2.7896882450020373,2.356158154722321,1.867065425351486,4.99336665203285
0.04697797797797798,2.084536037860071,2.966234419769376,2.397971075166186,2.026235705704442,5.221960859139673
0.048976976976976984,2.1762007308011184,3.1599252369457926,2.414124721796509,2.2209973657943967,5.611914946982567
0.05097597597597598,2.225383473643062,3.3514009789289774,2.4799464044004425,2.4335965346046167,6.202968696547887
0.05297497497497498,2.34157063216961,3.463581370813872,2.52284564405162,2.5394254564010854,6.50933756632462
0.05497397397397398,2.4908137982446292,3.6864701116809706,2.780231848300765,2.513744115535194,6.366539239942992
0.05697297297297298,2.539519520861199,3.775774913090773,2.75231212813993,2.5271515938833633,6.167940342646955
0.05897197197197197,2.877091488331381,3.7418323734727124,2.1787735950927574,2.6151122449882713,6.011475098098977
0.06097097097097098,3.1434600944995594,4.046981043521933,1.8081837905212927,2.9587170191908005,5.73697934576138
0.06296996996996997,3.2652081436780933,4.522827280319432,1.9181518705975156,3.0129841345801034,5.604030623782537
0.06496896896896898,3.5049086570728694,4.548832854005569,2.0487076029532174,2.925607956704564,5.772774660797294
0.06696796796796797,4.0154884324122175,4.3965714976449926,2.030363857689127,3.132111310582107,6.119799976662814
0.06896696696696697,4.736762616564606,4.890199967910534,1.8721773164431748,3.5061070785754485,6.126903497396561
0.07096596596596597,4.901321137589689,5.308394285389139,1.79476760566171,3.6758980826920182,6.270142926237123
0.07296496496496498,4.227889331367826,4.782560334937198,1.9254409197351352,3.7080332310544737,6.203537539719174
0.07496396396396397,3.205888174567069,3.4997905886159653,2.0544168570259163,2.858486299599659,5.041934449813013
0.07696296296296297,2.7361780962963684,2.9435385108406082,2.0422894766681305,2.340939505021119,3.3873902795752864
0.07896196196196197,1.7849295541129258,2.006113725227552,1.9877234153003662,1.4799255180092843,3.671047190348759
0.08096096096096096,2.0745979796007616,2.7194250602966727,1.9489982878112262,2.0761903525680605,4.526078266021165
0.08295995995995997,3.0181830344803484,4.313001962374953,2.2778225996388186,2.6413711647991023,5.244597703368857
0.08495895895895897,4.49987532657143,5.02793351881245,2.3161976856716353,3.895041692365933,7.195741844092583
0.08695795795795797,5.6900562132662404,6.822219928606617,2.144613201682387,4.861301951128925,8.09695971537872
