,Story 1,Story 5,Story 10,Story 15,Story 20
0.003,4.870309653965086,5.712852639242913,4.393740636018423,4.137013572573857,7.1741292413202995
0.004998998998998999,4.868236766957349,5.709215480676747,4.39133721363367,4.134398791959859,7.171013794882666
0.006997997997997998,4.883326668132378,5.707920961907997,4.425488426873634,4.111225298948842,7.149551528300477
0.008996996996996997,4.83978404874242,5.709053486114051,4.341257382466236,4.163359748067431,7.186678401806894
0.010995995995995995,4.899439236110012,5.670169025425636,4.4557555866999605,4.062104900371618,7.130185018345443
0.012994994994994995,4.811722690403195,5.646884788678273,4.298451667447073,4.1324531971321035,7.172399615072274
0.014993993993993995,4.943550556936621,5.637150499326544,4.573447876360886,3.9774814231477795,7.082958466696255
0.016992992992992992,4.817342308869803,5.753368184776451,4.056182880124392,4.341502190971244,7.263393171166155
0.018991991991991992,4.721099892190831,5.537494840302091,4.1611131117432345,4.109960577344843,7.153586081403484
0.02099099099099099,5.002042537892824,5.860037583059603,4.607276066299429,4.140285338147957,7.1601234670435625
0.02298998998998999,5.027922483012195,5.773162621552416,4.92429666078343,3.9210898212662055,6.710204314281896
0.024988988988988988,5.01863205921914,5.530626213179483,4.413157855872356,3.7302145762102272,7.084433999467049
0.026987987987987988,4.8734724635139575,5.8333716637022786,4.442442084589534,4.254538852025414,7.186386019779397
0.028986986986986988,4.899692686485294,6.041279589235833,4.168795392615653,4.757359062480797,7.222591152815161
0.030985985985985984,4.650858209179505,5.537358008705288,3.5711187593274625,4.528208485328746,7.869576223807233
0.032984984984984984,4.489896113781968,5.147099021136817,3.612582368945152,4.496421565397236,7.84342549369572
0.03498398398398399,4.44912501927983,5.116845986043245,3.6733962341489246,4.006077157951974,7.116355911421828
0.036982982982982984,4.5787493203070575,5.307584454214823,3.9494295472194803,3.9367864313020613,6.8754613934126185
0.03898198198198199,4.766477694319148,5.566868456754542,4.247207194613933,4.051553768157488,7.0467615886186294
0.040980980980980984,4.951557048861365,5.824355750655381,4.5209380658849065,4.189590119636288,7.255420802145832
0.04297997997997999,5.137010065065865,6.087429758862539,4.823030784343771,4.313856508060987,7.452487039872264
0.044978978978978984,5.356760203437982,6.327273872201418,5.105039953178606,4.357980448013683,7.385436089038516
0.04697797797797798,5.641186634008569,6.489105013528003,5.392274386661522,4.203727864141041,7.027468169142871
0.048976976976976984,5.67363866015236,6.5411268298846075,5.606308174640812,4.177939425167343,6.937376512473736
0.05097597597597598,6.069952131027141,6.469407925497215,5.5766741766307675,3.9390350451430907,6.8687022680288194
0.05297497497497498,6.3595303641726915,6.578811897282368,5.911588310380348,4.583568914628597,7.101771555191133
0.05497397397397398,6.5242688039913945,7.119454593230417,6.563734231480817,5.1668105609163675,7.334894513974209
0.05697297297297298,6.557840023019635,7.579039326284778,6.799763386272492,5.382141260039789,7.094599235406929
0.05897197197197197,6.457057209354941,6.904156686320115,6.688070082939739,5.345674918556178,7.9412738563493255
0.06097097097097098,6.218402060734133,6.9459321724274785,6.536656094635624,5.366785256912266,8.758499894145537
0.06296996996996997,7.001896369662114,7.9552003068393375,6.391563215918165,5.167709431351029,8.479808486888253
0.06496896896896898,6.820184251433941,9.234981505215151,6.181555029335852,5.234737338797779,8.463335965514126
0.06696796796796797,5.92526934641267,8.80010187438475,6.072750908773496,4.723017385682447,7.85932103455192
0.06896696696696697,6.30994476225987,7.404497211591718,6.119692516046854,4.745773563470163,6.839524014241753
